id,inn,half,scoreA,scoreB,ball,strk,out,b1,b2,b3,b1Idx,b2Idx,b3Idx,pCnt,pSec,pName,pHand,pType,spdK,zoneX,zoneY,startX,startY,zDist,call,balk,sH,sV,gyro,plx,plz,bSwing,bIdx,bPos,bZone,bName,bHCm,batLen,batCen,batType,bFps,hSec,rotS,shS,lgS,impMv,batSpd,ev,ldeg,sdeg,hPos,hMoveX,hMoveY,stayCon,hitSpnX,hitSpnY,hitSpnZ,PPosX,PPosY,CName,CPosX,CPosY,1BName,1BPosX,1BPosY,2BName,2BPosX,2BPosY,3BName,3BPosX,3BPosY,SSName,SSPosX,SSPosY,LFName,LFPosX,LFPosY,CFName,CFPosX,CFPosY,RFName,RFPosX,RFPosY,ltSec,lx,lz,cSec,cPos,cPlr,cx,cz,1BSafe,tag,cpSec,sb2Sec,sb3Sec,sbhSec,ass,result
1,1,1,0,0,0,0,0,0,0,0,255,255,255,0,1337.98,"白霜らいふ",R,26,140,1.184,0.907,0.01,1.488,-36.348,2,0,-180.888,-200,91.772,0,0,1,0,6,R,"mochi_2929",169.9,94.434,0.477,3,60,1338.974,169,152,65,197,152,124,33.208,-12.763,0.5,-0.023,-0.12,0.227,0,0,0,0.176,-36.905,"あおいぬ",0.015,-17.179,"Kenomo",-21.355,-47.685,"vovopo 보보포",-18.332,-61.326,"あいくんだよー『아이 군』",19.418,-46.756,"shimenawa",13.24,-63.36,"甲斐野柊太",37.153,-88.314,"紅さかな",-0.417,-113.193,"Pizzallaris",-39.23,-83.715,1344.563,8.511,-128.749,1344.696,7,"紅さかな",8.424,-125.48,0,0,0,0,0,0,0,1
2,1,1,0,0,0,0,1,0,0,0,255,255,255,0,1581.794,"Kenomo",R,13,113,-5.167,-2.803,-0.201,1.324,-36.694,1,0,-354.523,352.581,16.186,-0.804,-22.602,0,1,8,R,"sano jpn",170.2,96.636,0.323,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.148,-37.414,"白霜らいふ",-1.22,-16.407,"あおいぬ",-17.408,-43.176,"vovopo 보보포",-16.406,-61.231,"あいくんだよー『아이 군』",20.255,-48.454,"shimenawa",14.706,-62.999,"甲斐野柊太",38.691,-81.047,"紅さかな",-7.832,-121.427,"Pizzallaris",-40.796,-90.133,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0
3,1,1,0,0,1,0,1,0,0,0,255,255,255,1,1598.751,"Kenomo",R,26,137,0.748,-1.003,0.141,1.517,-36.688,0,0,87.48,-198.909,8.143,0,0,1,1,8,R,"sano jpn",170.2,96.636,0.323,3,55,1599.811,167,115,35,179,147,124,-22.541,3.739,0.59,-0.059,-0.017,0.277,0,0,0,-0.034,-36.899,"白霜らいふ",0.089,-16.407,"あおいぬ",-17.398,-42.893,"vovopo 보보포",-19.015,-61.276,"あいくんだよー『아이 군』",20.795,-48.331,"shimenawa",14.067,-63.288,"甲斐野柊太",37.997,-85.945,"紅さかな",-7.716,-121.364,"Pizzallaris",-40.25,-90.987,1599.913,0.08,-20.472,1600.78,0,"Kenomo",-1.025,-36.882,0,0,0,0,0,0,0,2
4,1,1,0,0,0,0,2,0,0,0,255,255,255,2,1628.515,"Kenomo",R,34,138,1.327,1.162,0.161,1.774,-36.749,1,0,65.176,-28.601,4.237,0,0,0,2,4,R,"にゃんこ3K",190,99.745,0.6,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,-37.362,"白霜らいふ",0.12,-16.523,"あおいぬ",-16.717,-42.753,"vovopo 보보포",-15.048,-62.086,"あいくんだよー『아이 군』",20.466,-47.177,"shimenawa",14.718,-63.683,"甲斐野柊太",36.512,-85.555,"紅さかな",-1.678,-118.407,"Pizzallaris",-39.661,-87.264,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0
5,1,1,0,0,1,0,2,0,0,0,255,255,255,3,1649.051,"Kenomo",R,10,113,0.281,0.062,0.112,1.765,-36.757,0,0,-30.393,333.671,12.885,0,0,0,2,4,R,"にゃんこ3K",190,99.745,0.6,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.016,-37.254,"白霜らいふ",0.12,-16.494,"あおいぬ",-17.028,-42.557,"vovopo 보보포",-16.457,-61.613,"あいくんだよー『아이 군』",19.798,-46.67,"shimenawa",14.709,-63.583,"甲斐野柊太",36.501,-85.384,"紅さかな",-1.668,-118.43,"Pizzallaris",-39.706,-87.266,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0
6,1,1,0,0,1,1,2,0,0,0,255,255,255,4,1668.466,"Kenomo",R,13,113,-3.133,-1.158,-0.153,1.462,-36.72,1,0,-347.619,359.39,6.575,0,0,0,2,4,R,"にゃんこ3K",190,99.745,0.6,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.134,-37.356,"白霜らいふ",-0.788,-16.579,"あおいぬ",-17.107,-42.358,"vovopo 보보포",-15.76,-61.638,"あいくんだよー『아이 군』",22.5,-47.405,"shimenawa",14.615,-63.457,"甲斐野柊太",36.488,-85.502,"紅さかな",-1.631,-118.406,"Pizzallaris",-39.759,-87.293,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0
7,1,1,0,0,2,1,2,0,0,0,255,255,255,5,1685.529,"Kenomo",R,34,138,1.563,0.286,0.154,1.627,-36.634,2,0,72.026,-61.582,0.26,0,0,1,2,4,R,"にゃんこ3K",190,99.745,0.6,3,59,1686.539,208,151,38,206,155,130,52.309,-56.417,0.35,0.002,-0.137,0.469,0,0,0,-0.266,-36.657,"白霜らいふ",0.111,-16.576,"あおいぬ",-16.893,-42.409,"vovopo 보보포",-19.467,-60.594,"あいくんだよー『아이 군』",21.606,-47.703,"shimenawa",13.494,-63.679,"甲斐野柊太",36.47,-85.524,"紅さかな",-1.652,-118.381,"Pizzallaris",-39.686,-87.273,1691.213,85.318,-78.213,0,0,"",0,0,0,0,0,0,0,0,0,3
8,1,1,0,0,2,2,2,0,0,0,255,255,255,6,1713.224,"Kenomo",R,10,115,-0.181,-2.032,-0.025,1.189,-36.649,1,0,0,400,14.657,-0.034,-19.261,0,2,4,R,"にゃんこ3K",190,99.745,0.6,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006,-37.361,"白霜らいふ",0.054,-16.368,"あおいぬ",-18.133,-41.987,"vovopo 보보포",-15.464,-60.288,"あいくんだよー『아이 군』",21.121,-46.455,"shimenawa",12.154,-63.326,"甲斐野柊太",41.378,-89.63,"紅さかな",0.448,-118.681,"Pizzallaris",-39.609,-88.47,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0
9,1,1,0,0,3,2,2,0,0,0,255,255,255,7,1747.199,"Kenomo",R,13,106,-5.671,-2.405,0.047,1.412,-36.629,4,0,-346.395,347.54,11.047,-1.029,-20.641,1,2,4,R,"にゃんこ3K",190,99.745,0.6,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.069,-37.412,"白霜らいふ",-2.244,-16.319,"あおいぬ",-19.275,-40.891,"vovopo 보보포",-16.733,-60.008,"あいくんだよー『아이 군』",20.792,-47.267,"shimenawa",10.747,-63.022,"甲斐野柊太",41.399,-89.648,"紅さかな",0.262,-118.753,"Pizzallaris",-39.8,-88.502,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0
10,1,0,0,0,0,0,0,0,0,0,255,255,255,0,1926.901,"ゆっち一",R,26,136,-2.982,-0.852,-0.067,1.523,-36.312,3,0,-42.338,-194.502,18.134,0.036,-19.881,0,0,3,L,"vovopo 보보포",160,90,0.6,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.104,-37.268,"Espressο",-0.137,-17.33,"CAT tourniquet",-20.469,-46.244,"559：広告",-8.33,-64.831,"にゃんこ3K",23.936,-49.085,"しろくま。",11.318,-58.037,"mochi_2929",37.999,-83.272,"alcohol500",3.321,-100.763,"sano jpn",-27.15,-80.804,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,6
11,1,0,0,0,0,0,0,1,0,0,12,255,255,1,1948.816,"ゆっち一",R,26,135,0.447,-0.075,0.184,1.698,-36.348,2,0,-46.66,-184.104,11.19,0,0,1,1,8,R,"Pizzallaris",170.2,89.827,0.347,3,59,1949.813,185,95,0,120,141,126,23.733,4.141,0.27,-0.035,0.006,0.291,0,0,0,-0.033,-37.094,"Espressο",0.195,-17.365,"CAT tourniquet",-19.549,-43.968,"559：広告",-8.534,-64.203,"にゃんこ3K",18.857,-47.204,"しろくま。",7.169,-63.642,"mochi_2929",37.861,-83.453,"alcohol500",-1.93,-104.836,"sano jpn",-38.29,-80.62,1955.33,-25.242,-126.852,1957.18,7,"alcohol500",-16.16,-123.554,1,0,0,0,0,0,0,2
12,1,0,0,0,0,0,0,0,1,1,255,17,12,2,1990.944,"ゆっち一",R,26,139,-1.953,-0.145,-0.185,1.413,-36.323,2,0,13.743,-200,27.643,0,0,1,2,5,L,"shimenawa",174.7,100.341,0.2,3,59,1992.001,147,94,14,112,141,86,15.915,1.306,-0.07,0.015,-0.041,0.184,0,0,0,-0.155,-37.048,"Espressο",-0.12,-17.369,"CAT tourniquet",-19.769,-46.596,"559：広告",-9.321,-64.837,"にゃんこ3K",18.649,-42.782,"しろくま。",8.211,-58.876,"mochi_2929",37.165,-83.579,"alcohol500",6.058,-111.811,"sano jpn",-32.196,-85.618,1995.346,5.713,-78.754,1996.93,7,"alcohol500",8.551,-93.821,1,0,0,0,0,0,0,2
13,1,0,0,1,0,0,0,1,0,1,14,255,17,3,2022.615,"ゆっち一",R,26,134,2.059,0.922,0.353,1.789,-36.529,4,0,-6.454,-157.263,-6.266,0.318,-20.82,1,3,2,R,"あおいぬ",190,100,0.495,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.029,-37.781,"Espressο",0.276,-17.853,"CAT tourniquet",-19.019,-43.932,"559：広告",-9.797,-63.277,"にゃんこ3K",19.177,-42.911,"しろくま。",12.73,-57.046,"mochi_2929",37.59,-82.014,"alcohol500",-3.612,-105.622,"sano jpn",-47.815,-95.84,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0
14,1,0,0,1,0,1,0,1,0,1,14,255,17,4,2042.213,"ゆっち一",R,10,110,0.721,-2.504,0.1,1.686,-36.459,4,0,0,400,17.651,-0.024,-18.03,1,3,2,R,"あおいぬ",190,100,0.495,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.084,-37.385,"Espressο",0.087,-17.686,"CAT tourniquet",-18.959,-44.894,"559：広告",-10.017,-64.319,"にゃんこ3K",19.335,-41.529,"しろくま。",9.811,-61.2,"mochi_2929",37.953,-82.575,"alcohol500",-4.125,-106.004,"sano jpn",-47.706,-96.008,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0
15,1,0,0,1,0,2,0,1,0,1,14,255,17,5,2063.689,"ゆっち一",R,10,109,0.883,-2.529,0.093,1.757,-36.571,4,0,0,400,7.912,0.318,-17.939,1,3,2,R,"あおいぬ",190,100,0.495,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.183,-37.743,"Espressο",0.207,-17.897,"CAT tourniquet",-18.514,-43.954,"559：広告",-10.831,-63.691,"にゃんこ3K",19.956,-41.618,"しろくま。",4.677,-59.77,"mochi_2929",37.972,-82.579,"alcohol500",-2.633,-105.578,"sano jpn",-44.471,-93.226,0,0,0,0,0,"",0,0,0,8,0,0,0,0,0,0
16,1,0,0,1,0,0,1,0,1,1,255,14,17,6,2091.445,"ゆっち一",R,13,105,-2.071,-0.398,0.23,1.718,-36.638,1,0,-372.687,312.348,-44.784,0,0,0,4,6,R,"甲斐野柊太",175.2,86,0.2,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.052,-37.693,"Espressο",-0.77,-17.206,"CAT tourniquet",-19.864,-46.218,"559：広告",-10.362,-61.809,"にゃんこ3K",19.217,-41.459,"しろくま。",13.735,-58.728,"mochi_2929",39.62,-83.232,"alcohol500",-2.325,-103.595,"sano jpn",-36.745,-79.196,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0
17,1,0,0,1,1,0,1,0,1,1,255,14,17,7,2110.043,"ゆっち一",R,27,139,-0.753,0.051,-0.07,1.46,-36.4,0,0,-0.973,-137.657,6.733,0,0,0,4,6,R,"甲斐野柊太",175.2,86,0.2,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.038,-37.437,"Espressο",-0.011,-17.524,"CAT tourniquet",-19.887,-46.249,"559：広告",-10.365,-62.671,"にゃんこ3K",19.553,-41.886,"しろくま。",8.778,-61.452,"mochi_2929",38.783,-83.162,"alcohol500",-3.336,-103.031,"sano jpn",-36.76,-79.198,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0
18,1,0,0,1,1,1,1,0,1,1,255,14,17,8,2128.264,"ゆっち一",R,26,140,1.787,1.202,0.328,1.805,-36.416,1,0,1.193,-196.223,-0.126,0.696,-17.982,0,4,6,R,"甲斐野柊太",175.2,86,0.2,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.161,-37.439,"Espressο",0.166,-17.46,"CAT tourniquet",-19.914,-46.199,"559：広告",-10.277,-63.369,"にゃんこ3K",19.517,-42.046,"しろくま。",9.07,-61.457,"mochi_2929",38.751,-83.195,"alcohol500",-3.159,-103.155,"sano jpn",-36.709,-79.22,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0
