id,inn,half,scoreA,scoreB,ball,strk,out,b1,b2,b3,b1Idx,b2Idx,b3Idx,pCnt,pSec,pName,pHand,pType,spdK,zoneX,zoneY,startX,startY,zDist,call,balk,sH,sV,gyro,plx,plz,bSwing,bIdx,bPos,bZone,bName,bHCm,batLen,batCen,batType,bFps,hSec,rotS,shS,lgS,impMv,batSpd,ev,ldeg,sdeg,hPos,hMoveX,hMoveY,stayCon,hitSpnX,hitSpnY,hitSpnZ,PPosX,PPosY,CName,CPosX,CPosY,1BName,1BPosX,1BPosY,2BName,2BPosX,2BPosY,3BName,3BPosX,3BPosY,SSName,SSPosX,SSPosY,LFName,LFPosX,LFPosY,CFName,CFPosX,CFPosY,RFName,RFPosX,RFPosY,ltSec,lx,lz,cSec,cPos,cPlr,cx,cz,1BSafe,tag,cpSec,sb2Sec,sb3Sec,sbhSec,ass,result
1,1,1,0,0,0,0,0,0,0,0,255,255,255,0,1386.956,"Pugeuk",R,32,137,-0.401,-0.422,-0.087,1.587,-36.586,2,0,158.685,-55.486,10.184,0,0,1,0,2,L,"-Alta-",190,88,0.5,3,59,1387.985,175,163,31,241,155,129,17.22,10.106,0.51,0.048,-0.18,0.334,0,0,0,-0.235,-36.998,"HalF_HearteD",-0.225,-17.261,"하루（Haru）",-20.556,-47.378,"TaeGeuk_",-9.897,-64.342,"bdg06213",22.598,-48.446,"장덕춘_",12.491,-65.088,"Azuner",40.083,-80.693,"ʚneul_ɞ",2.982,-112.441,"卯月満開",-33.299,-93.534,1392.147,0.317,-126.577,1394.397,7,"ʚneul_ɞ",4.543,-125.792,1,0,0,0,0,0,0,2
2,1,1,0,0,0,0,0,0,1,0,255,2,255,1,1443.323,"Pugeuk",R,3,117,-2.019,0.274,0.155,1.643,-36.673,4,0,-309.898,-114.539,27.55,0,0,1,1,3,R,"D_arling",164.8,100.283,0.402,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.034,-38.014,"HalF_HearteD",-0.228,-16.953,"하루（Haru）",-20.914,-47.842,"TaeGeuk_",-5.511,-62.324,"bdg06213",23.534,-50.005,"장덕춘_",8.816,-63.749,"Azuner",34.303,-83.839,"ʚneul_ɞ",-3.572,-112.525,"卯月満開",-35.243,-89.49,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0
3,1,1,0,0,0,1,0,0,1,0,255,2,255,2,1459.36,"Pugeuk",R,6,113,1.021,-0.354,-0.07,1.67,-36.531,2,0,438.988,104.239,16.165,0,0,1,1,3,R,"D_arling",164.8,100.283,0.402,3,59,1460.35,185,110,72,138,155,118,-30,32.975,0.16,-0.038,-0.112,0.332,0,0,0,-0.034,-37.376,"HalF_HearteD",0.128,-17.233,"하루（Haru）",-21.135,-47.713,"TaeGeuk_",-5.598,-63.32,"bdg06213",23.499,-49.972,"장덕춘_",11.194,-63.624,"Azuner",34.216,-83.707,"ʚneul_ɞ",-3.54,-113.311,"卯月満開",-34.906,-90.107,1460.497,-0.608,-21.717,1461.98,2,"하루（Haru）",-17.006,-47.275,0,2,0,0,0,0,0,2
4,1,1,0,0,0,0,1,0,1,0,255,2,255,3,1487.489,"Pugeuk",R,34,132,0.774,0.465,0.046,1.72,-36.576,2,0,88.953,-84.268,18.155,0,0,1,2,7,R,"Pizzallaris",160,92.656,0.299,3,59,1488.534,186,131,40,169,155,102,39.132,-40.124,0.89,-0.056,-0.028,0.354,0,0,0,-0.195,-37.438,"HalF_HearteD",0.165,-17.134,"하루（Haru）",-21.355,-48.374,"TaeGeuk_",-11.873,-59.42,"bdg06213",22.921,-49.293,"장덕춘_",10.489,-63.396,"Azuner",32.793,-84.68,"ʚneul_ɞ",-4.173,-112.414,"卯月満開",-36.461,-85.375,0,0,0,1493.447,6,"Azuner",39.883,-90.991,0,0,0,0,0,0,0,1
5,1,1,0,0,0,0,2,0,1,0,255,2,255,4,1522.166,"Pugeuk",R,0,111,-0.483,1.116,0.222,1.981,-36.896,0,0,-36.898,0,4.52,0,0,0,3,6,R,"あおいぬ",166.8,107,0.665,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.022,-37.78,"HalF_HearteD",0.1,-17,"하루（Haru）",-21.267,-47.559,"TaeGeuk_",-11.04,-62.43,"bdg06213",22.564,-47.669,"장덕춘_",11.876,-64.432,"Azuner",33.053,-84.322,"ʚneul_ɞ",-5.914,-111.649,"卯月満開",-36.549,-83.928,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0
6,1,1,0,0,0,1,2,0,1,0,255,2,255,5,1537.703,"Pugeuk",R,3,112,-2.729,-0.221,0.045,1.623,-36.589,4,0,-421.526,0,17.548,0,0,1,3,6,R,"あおいぬ",166.8,107,0.665,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.293,-38.024,"HalF_HearteD",-0.412,-16.902,"하루（Haru）",-21.072,-47.528,"TaeGeuk_",-11.124,-61.913,"bdg06213",22.117,-47.978,"장덕춘_",12.052,-64.985,"Azuner",32.31,-84.091,"ʚneul_ɞ",-5.836,-114.142,"卯月満開",-36.452,-84.933,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0
7,1,1,0,0,0,2,2,0,1,0,255,2,255,6,1551.486,"Pugeuk",R,10,126,-0.092,-2.257,-0.009,1.482,-36.493,1,0,0,400,12.15,0,0,0,3,6,R,"あおいぬ",166.8,107,0.665,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.142,-38.09,"HalF_HearteD",-0.185,-17.004,"하루（Haru）",-20.498,-46.537,"TaeGeuk_",-11.972,-61.674,"bdg06213",22.103,-48.435,"장덕춘_",12.042,-64.992,"Azuner",32.194,-84.095,"ʚneul_ɞ",-5.835,-114.002,"卯月満開",-36.438,-84.935,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0
8,1,1,0,0,1,2,2,0,1,0,255,2,255,7,1566.503,"Pugeuk",R,5,123,-2.82,-0.521,-0.004,1.607,-36.621,2,0,-142.028,0,13.214,0,0,1,3,6,R,"あおいぬ",166.8,107,0.665,3,59,1567.63,137,89,28,110,141,96,4.23,41.532,0.89,-0.071,-0.063,0.327,0,0,0,-0.367,-37.199,"HalF_HearteD",-0.593,-17.16,"하루（Haru）",-20.778,-46.828,"TaeGeuk_",-11.222,-61.198,"bdg06213",22.36,-47.953,"장덕춘_",12.059,-64.976,"Azuner",32.211,-84.089,"ʚneul_ɞ",-5.798,-114.148,"卯月満開",-36.321,-84.86,1568.38,-13.499,-32.915,1569.38,2,"하루（Haru）",-22.206,-42.299,0,0,0,0,0,0,0,2
9,1,1,0,0,1,2,2,0,1,0,255,2,255,8,1588.596,"Pugeuk",R,26,129,-1.834,1.116,0.01,1.652,-36.528,2,0,-1.621,-200,8.808,0,0,1,3,6,R,"あおいぬ",166.8,107,0.665,3,67,1589.644,173,104,27,138,143,104,34.086,23.419,0.12,-0.05,-0.019,0.387,0,0,0,-0.175,-37.303,"HalF_HearteD",0.111,-17.144,"하루（Haru）",-21.587,-48.443,"TaeGeuk_",-11.809,-61.995,"bdg06213",21.677,-48.07,"장덕춘_",11.808,-65.167,"Azuner",32.494,-86.103,"ʚneul_ɞ",-5.858,-115.943,"卯月満開",-37.108,-81.41,1594.897,-44.312,-94.604,1598.464,8,"卯月満開",-48.598,-103.932,1,0,0,0,0,0,0,2
10,1,1,1,0,0,0,2,0,1,0,255,6,255,9,1630.864,"Pugeuk",R,3,108,-1.985,0.886,0.243,1.807,-36.738,1,0,-407.12,0,9.954,0,0,0,4,5,L,"shimenawa",174.9,100,0.2,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.117,-38.068,"HalF_HearteD",-0.062,-18.163,"하루（Haru）",-20.862,-47.232,"TaeGeuk_",-13.217,-62.675,"bdg06213",22.133,-44.694,"장덕춘_",4.597,-63.053,"Azuner",42.095,-83.742,"ʚneul_ɞ",1.376,-116.081,"卯月満開",-36.231,-91.916,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0
