id,inn,half,scoreA,scoreB,ball,strk,out,b1,b2,b3,b1Idx,b2Idx,b3Idx,pCnt,pSec,pName,pHand,pType,spdK,zoneX,zoneY,call,sH,sV,plx,plz,bSwing,bIdx,bPos,bZone,bName,bHCm,batLen,batCen,batType,bFps,hSec,rotS,shS,lgS,batSpd,ev,ldeg,sdeg,hPos,hMoveX,hMoveY,stayCon,hitSpnX,hitSpnY,hitSpnZ,PPosX,PPosY,CPosX,CPosY,1BPosX,1BPosY,2BPosX,2BPosY,3BPosX,3BPosY,SSPosX,SSPosY,LFPosX,LFPosY,CFPosX,CFPosY,RFPosX,RFPosY,ltSec,lx,lz,cSec,cPos,cPlr,cx,cz,1BSafe,tag,cpSec,sb2Sec,sb3Sec,sbhSec,ass,result
206,8,0,9,8,1,1,1,0,0,0,255,255,255,5,11032.88,"ʚEveɞ",R,0,140,-0.76,0.13,0,47.691,-196.548,0,0,1,2,8,L,"하루（Haru）",190,107,0.55,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.086,-37.403,0.257,-17.013,-20.834,-48.86,-9.458,-66.08,19.348,-45.435,11.426,-60.325,35.7,-81.8,7.603,-102.443,-34.782,-87.818,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0
207,8,0,9,8,1,2,1,0,0,0,255,255,255,6,11052.11,"ʚEveɞ",R,10,99,0.133,-1.307,2,0,400,0,0,1,2,8,L,"하루（Haru）",190,107,0.55,3,59,11053.38,181,141,54,155,122,-15.232,24.328,0.64,0.078,-0.119,0,0,0,0,-0.243,-36.954,0.142,-16.977,-20.772,-48.744,-9.734,-65.88,19.755,-45.115,13.77,-63.934,35.7,-81.8,7.482,-102.734,-35.187,-86.365,11053.62,-1.115,-23.156,11056.42,8,"SOM_candy",-27.158,-82.334,1,0,0,0,0,0,0,2
208,8,0,9,8,0,0,1,1,0,0,17,255,255,7,11092.69,"ʚEveɞ",R,15,108,-1.605,-0.594,1,0,-359.728,0,0,0,3,5,R,"장덕춘_",170.2,94.815,0.549,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.267,-36.986,0.342,-17.651,-17.942,-45.047,-12.907,-60.214,19.813,-52.476,0.091,-60.005,35.707,-81.806,1.594,-105.323,-34.585,-82.542,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0
209,8,0,9,8,1,0,1,0,1,0,255,17,255,8,11117.38,"ʚEveɞ",R,9,96,0.649,0.136,2,306.613,-355.765,0,0,1,3,5,R,"장덕춘_",170.2,94.815,0.549,2,59,11118.38,148,142,79,149,115,40.321,-35.137,0.19,-0.146,-0.208,0.118,0,0,0,-0.108,-36.936,0.216,-16.692,-20.474,-47.651,-12.637,-60.122,15.031,-48.775,5.355,-65.047,35.7,-81.8,1.824,-106.102,-33.756,-84.692,11124.02,56.519,-101.716,11129.28,5,"Yaksok~",15.3,-70.213,1,0,0,0,0,0,0,0
210,8,0,9,9,0,0,1,0,1,0,255,255,255,9,11182.77,"ʚEveɞ",R,0,126,-1.085,0.479,0,24.255,-93.855,0,0,0,4,6,L,"Azuner",177.7,86,0.398,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.124,-37.196,0.592,-17.647,-20.907,-48.532,-3.335,-62.684,18.634,-42.987,12.871,-63.862,35.7,-81.8,11.824,-114.454,-34.427,-76.797,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0
211,8,0,9,9,0,1,1,0,1,0,255,255,255,10,11203.46,"ʚEveɞ",R,0,134,-11.881,-1.036,2,9.421,-89.108,0,0,1,4,6,L,"Azuner",177.7,86,0.398,3,59,11204.64,139,99,42,143,85,36.774,-19.561,-0.44,-0.017,-0.094,0,0,0,0,-0.215,-37,-0.03,-16.73,-20.837,-48.413,-4.089,-62.96,21.495,-46.769,12.937,-63.899,35.7,-81.8,11.781,-114.536,-34.235,-76.679,0,0,0,11209.6,5,"Yaksok~",20.42,-78.844,0,0,0,0,0,0,0,1
212,8,0,9,9,0,0,2,1,1,0,9,14,255,11,11318.19,"ʚEveɞ",R,13,90,-1.931,-0.732,2,-301.455,338.007,0,0,1,6,1,R,"HalF_HearteD",174.6,95.26,0.401,3,59,11319.37,181,142,69,155,65,-15.751,33.237,1,0.004,-0.084,0.18,0,0,0,-0.155,-36.906,-0.268,-16.983,-19.94,-46.765,-14.678,-63.146,16.457,-49.752,7.9,-64.789,35.7,-81.8,-5.387,-105.039,-36.961,-79.084,11319.75,-1.622,-21.924,11321.83,2,"Megu3568",-15.597,-43.381,0,0,0,0,0,0,0,2
213,9,1,9,9,0,0,0,0,0,0,255,255,255,0,11479.88,"Apple_Sherbet",R,14,126,-0.54,2.367,1,390.434,312.348,0,0,0,0,3,L,"Fresh825",172.6,86,0.2,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.123,-37.122,0.115,-16.926,-18.216,-50.851,-10.176,-65.928,23.685,-47.786,11.832,-65.569,42.457,-83.886,-0.351,-118.009,-44.924,-92.874,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0
214,9,1,9,9,1,0,0,0,0,0,255,255,255,1,11498.89,"Apple_Sherbet",R,0,140,-1.141,0.907,0,-218.575,-200,0,0,1,0,3,L,"Fresh825",172.6,86,0.2,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,-37.548,0.054,-17.06,-17.608,-49.71,-10.152,-65.895,23.535,-47.966,11.713,-65.501,42.457,-83.87,2.328,-122.447,-45.025,-92.978,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0
215,9,1,9,9,1,1,0,0,0,0,255,255,255,2,11513.82,"Apple_Sherbet",R,0,140,-0.966,0.935,2,54.845,-200,0,0,1,0,3,L,"Fresh825",172.6,86,0.2,2,59,11514.79,140,125,15,144,125,32.907,-0.74,0.4,0.132,-0.055,0.12,0,0,0,0.133,-37.039,-0.014,-17.188,-17.264,-48.943,-10.13,-65.816,23.549,-47.988,11.799,-65.493,42.506,-83.939,2.787,-119.595,-42.566,-97.208,11521.35,-2.494,-133.933,11524.52,-1,"집으로_",-4.188,-128.282,1,0,0,0,0,0,0,2
