id,inn,half,scoreA,scoreB,ball,strk,out,b1,b2,b3,b1Idx,b2Idx,b3Idx,pCnt,pSec,pName,pHand,pType,spdK,zoneX,zoneY,startX,startY,zDist,call,balk,sH,sV,gyro,plx,plz,bSwing,bIdx,bPos,bZone,bName,bHCm,batLen,batCen,batType,bFps,hSec,rotS,shS,lgS,impMv,batSpd,ev,ldeg,sdeg,hPos,hMoveX,hMoveY,stayCon,hitSpnX,hitSpnY,hitSpnZ,PPosX,PPosY,CName,CPosX,CPosY,1BName,1BPosX,1BPosY,2BName,2BPosX,2BPosY,3BName,3BPosX,3BPosY,SSName,SSPosX,SSPosY,LFName,LFPosX,LFPosY,CFName,CFPosX,CFPosY,RFName,RFPosX,RFPosY,ltSec,lx,lz,cSec,cPos,cPlr,cx,cz,1BSafe,tag,cpSec,sb2Sec,sb3Sec,sbhSec,ass,result
1,1,1,0,0,0,0,0,0,0,0,255,255,255,0,1742.306,"HANA_ARASHI",R,26,140,0.01,2.315,0.016,1.977,-36.46,1,0,-53.692,-200,15.955,0,0,0,0,3,R,"오띵__",165.2,90,0.405,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.16,-37.502,"Pring__",0.048,-16.588,"Megu3568",-20.605,-46.879,"Fresh825",-14.999,-63.299,"인생최패망자",16.721,-49.121,"ʚEveɞ",11.718,-65.655,"IbikiKai_JP",38.061,-84.82,"Yaksok~",2.144,-105.411,"Gonyong",-40.672,-79.961,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0
2,1,1,0,0,1,0,0,0,0,0,255,255,255,1,1760.87,"HANA_ARASHI",R,13,107,-2.883,-2.319,-0.305,1.722,-36.342,4,0,-155.57,400,17.486,0,0,1,0,3,R,"오띵__",165.2,90,0.405,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.263,-37.404,"Pring__",-0.209,-16.864,"Megu3568",-20.588,-46.977,"Fresh825",-15.022,-63.234,"인생최패망자",16.375,-49.273,"ʚEveɞ",11.686,-65.662,"IbikiKai_JP",37.648,-85.631,"Yaksok~",1.627,-105.467,"Gonyong",-40.727,-79.992,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0
3,1,1,0,0,1,1,0,0,0,0,255,255,255,2,1780.152,"HANA_ARASHI",R,26,136,-0.903,1.236,-0.066,1.821,-36.391,4,0,-66.638,-191.381,21.43,0,0,1,0,3,R,"오띵__",165.2,90,0.405,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.047,-37.344,"Pring__",-0.007,-16.62,"Megu3568",-20.648,-46.901,"Fresh825",-14.998,-63.252,"인생최패망자",17.305,-49.528,"ʚEveɞ",11.695,-65.594,"IbikiKai_JP",37.683,-85.822,"Yaksok~",1.21,-105.929,"Gonyong",-40.78,-80.041,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0
4,1,1,0,0,1,2,0,0,0,0,255,255,255,3,1797.96,"HANA_ARASHI",R,13,98,0.563,-0.925,0.31,2.04,-36.507,0,0,-317.498,350.708,7.431,-0.061,-17.684,0,0,3,R,"오띵__",165.2,90,0.405,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.267,-37.544,"Pring__",-0.017,-16.785,"Megu3568",-20.592,-46.661,"Fresh825",-15.029,-63.274,"인생최패망자",16.465,-49.222,"ʚEveɞ",11.888,-65.596,"IbikiKai_JP",37.715,-85.816,"Yaksok~",1.226,-105.969,"Gonyong",-40.675,-80.1,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0
5,1,1,0,0,0,0,1,0,0,0,255,255,255,4,1828.336,"HANA_ARASHI",R,26,140,-1.168,1.491,-0.094,1.93,-36.403,1,0,-48.893,-200,8.67,0,0,0,1,0,L,"Kr_Luna",189.9,96.932,0.451,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.118,-37.354,"Pring__",-0.112,-16.701,"Megu3568",-19.969,-46.309,"Fresh825",-12.096,-64.71,"인생최패망자",22.827,-48.167,"ʚEveɞ",12.935,-65.092,"IbikiKai_JP",40.915,-88.398,"Yaksok~",10.37,-106.99,"Gonyong",-40.093,-93.354,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0
6,1,1,0,0,1,0,1,0,0,0,255,255,255,5,1847.969,"HANA_ARASHI",R,10,101,-1.586,1.555,-0.147,2.195,-36.772,1,0,0,400,2.191,0,0,0,1,0,L,"Kr_Luna",189.9,96.932,0.451,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.295,-37.475,"Pring__",-0.142,-16.701,"Megu3568",-20.035,-46.256,"Fresh825",-12.112,-65.111,"인생최패망자",25.19,-50.459,"ʚEveɞ",13.852,-64.388,"IbikiKai_JP",40.849,-88.456,"Yaksok~",10.34,-109.002,"Gonyong",-39.827,-94.593,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0
7,1,1,0,0,2,0,1,0,0,0,255,255,255,6,1866.182,"HANA_ARASHI",R,10,122,0.773,-1,0.072,1.932,-36.455,1,0,0,400,-2.74,0,0,0,1,0,L,"Kr_Luna",189.9,96.932,0.451,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.184,-37.502,"Pring__",0.38,-16.822,"Megu3568",-19.987,-46.241,"Fresh825",-12.295,-65.338,"인생최패망자",24.692,-50.184,"ʚEveɞ",14.037,-64.167,"IbikiKai_JP",40.866,-88.432,"Yaksok~",9.952,-109.034,"Gonyong",-39.736,-94.527,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0
8,1,1,0,0,3,0,1,0,0,0,255,255,255,7,1885.667,"HANA_ARASHI",R,26,140,-1.44,0.758,-0.118,1.792,-36.393,2,0,-60.485,-183.125,15.984,0,0,1,1,0,L,"Kr_Luna",189.9,96.932,0.451,2,59,1886.462,113,62,9,90,118,76,20.016,-46.499,-0.14,0.036,-0.052,0.051,0,0,0,-0.007,-36.997,"Pring__",-0.11,-16.971,"Megu3568",-19.83,-46.169,"Fresh825",-12.252,-65.129,"인생최패망자",24.91,-50.258,"ʚEveɞ",13.987,-64.144,"IbikiKai_JP",40.913,-88.504,"Yaksok~",9.952,-109.041,"Gonyong",-39.937,-94.722,0,0,0,1888.895,4,"인생최패망자",25.883,-42.726,0,0,0,0,0,0,0,1
9,1,1,0,0,0,0,2,0,0,0,255,255,255,8,1918.006,"HANA_ARASHI",R,10,89,-0.086,-0.803,0.021,2.14,-36.713,0,0,0,400,-2.791,0,0,0,2,1,L,"_Chun",190,95.123,0.455,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.329,-37.575,"Pring__",0.372,-16.895,"Megu3568",-19.502,-46.485,"Fresh825",-11.713,-64.978,"인생최패망자",20.771,-45.846,"ʚEveɞ",14.729,-63.741,"IbikiKai_JP",36.903,-84.365,"Yaksok~",2.403,-108.573,"Gonyong",-38.591,-86.293,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0
10,1,1,0,0,0,1,2,0,0,0,255,255,255,9,1934.672,"HANA_ARASHI",R,14,101,3.426,-2.154,0.198,1.584,-36.347,2,0,351.375,321.794,9.482,0,0,1,2,1,L,"_Chun",190,95.123,0.455,3,59,1935.759,187,118,78,153,155,124,-6.628,-43.709,0.36,0.153,-0.227,0.216,0,0,0,-0.313,-36.961,"Pring__",0.448,-16.748,"Megu3568",-19.385,-46.287,"Fresh825",-11.607,-64.952,"인생최패망자",21.396,-46.299,"ʚEveɞ",14.851,-63.773,"IbikiKai_JP",36.907,-84.382,"Yaksok~",2.601,-110.758,"Gonyong",-38.636,-86.434,1935.879,1.344,-20.497,1943.445,6,"IbikiKai_JP",63.427,-75.958,0,0,0,0,0,0,0,2
