id,inn,half,scoreA,scoreB,ball,strk,out,b1,b2,b3,b1Idx,b2Idx,b3Idx,pCnt,pSec,pName,pHand,pType,spdK,zoneX,zoneY,startX,startY,zDist,call,balk,sH,sV,gyro,plx,plz,bSwing,bIdx,bPos,bZone,bName,bHCm,batLen,batCen,batType,bFps,hSec,rotS,shS,lgS,impMv,batSpd,ev,ldeg,sdeg,hPos,hMoveX,hMoveY,stayCon,hitSpnX,hitSpnY,hitSpnZ,PPosX,PPosY,CName,CPosX,CPosY,1BName,1BPosX,1BPosY,2BName,2BPosX,2BPosY,3BName,3BPosX,3BPosY,SSName,SSPosX,SSPosY,LFName,LFPosX,LFPosY,CFName,CFPosX,CFPosY,RFName,RFPosX,RFPosY,ltSec,lx,lz,cSec,cPos,cPlr,cx,cz,1BSafe,tag,cpSec,sb2Sec,sb3Sec,sbhSec,ass,result
1,1,1,0,0,0,0,0,0,0,0,255,255,255,0,2004.644,"mungjungh",R,28,121,-5.806,-1.502,-0.148,1.896,-36.598,1,0,41.66,-54.009,5.453,0,0,0,0,4,R,"にゃんこ3K",190,104,0.598,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.065,-37.498,"_Chun",-0.962,-17.19,"Kr_Luna",-22.28,-53.216,"오띵__",-10.981,-66.246,"なおｐ--",21.306,-48.018,"CVPileMaki",13.504,-64.843,"SFIDA",40.1,-86.539,"Multeinn",0.741,-102.224,"NABIMan",-43.545,-90.386,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0
2,1,1,0,0,1,0,0,0,0,0,255,255,255,1,2020.79,"mungjungh",R,28,134,-0.341,0.509,0.102,2.009,-36.494,0,0,59.205,-77.177,0.787,0,0,0,0,4,R,"にゃんこ3K",190,104,0.598,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.202,-37.381,"_Chun",-0.313,-17.057,"Kr_Luna",-20.668,-48.952,"오띵__",-10.933,-66.206,"なおｐ--",21.29,-47.807,"CVPileMaki",13.473,-64.825,"SFIDA",40.843,-87.113,"Multeinn",0.486,-101.11,"NABIMan",-40.165,-85.139,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0
3,1,1,0,0,1,1,0,0,0,0,255,255,255,2,2037.44,"mungjungh",R,10,115,-1.679,-1.999,0.025,2.153,-36.69,1,0,0,342.977,14.377,0,0,0,0,4,R,"にゃんこ3K",190,104,0.598,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.134,-37.461,"_Chun",-0.017,-17.246,"Kr_Luna",-20.68,-48.922,"오띵__",-10.957,-66.226,"なおｐ--",21.279,-47.78,"CVPileMaki",13.444,-64.821,"SFIDA",37.962,-80.572,"Multeinn",0.992,-100.971,"NABIMan",-40.675,-85.393,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0
4,1,1,0,0,2,1,0,0,0,0,255,255,255,3,2054.902,"mungjungh",R,3,107,-4.009,-0.066,0.184,1.895,-36.586,2,0,-423.157,0,1.561,0,0,1,0,4,R,"にゃんこ3K",190,104,0.598,3,50,2056.082,195,142,50,245,155,127,27.29,31.929,0.65,-0.041,-0.204,0.408,0,0,0,0.284,-37.266,"_Chun",-0.394,-17.062,"Kr_Luna",-21.907,-48.014,"오띵__",-10.954,-66.144,"なおｐ--",21.253,-47.774,"CVPileMaki",13.587,-64.795,"SFIDA",38.954,-81.99,"Multeinn",1.058,-101.019,"NABIMan",-41.569,-86.48,2060.551,-57.366,-98.011,2061.718,8,"NABIMan",-54.502,-95.063,1,0,0,0,0,0,0,2
5,1,1,0,0,0,0,0,1,0,0,4,255,255,4,2087.889,"mungjungh",R,10,114,0.644,-0.912,0.228,2.022,-36.514,0,0,0,331.353,11.949,0,0,1,1,5,R,"sano jpn",160,99.636,0.323,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.185,-37.441,"_Chun",-0.009,-19.148,"Kr_Luna",-20.066,-42.263,"오띵__",-12.849,-64.598,"なおｐ--",21.15,-46.749,"CVPileMaki",5.92,-62.247,"SFIDA",36.997,-83.598,"Multeinn",-0.423,-103.787,"NABIMan",-39.849,-83.544,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0
6,1,1,0,0,0,1,0,1,0,0,4,255,255,5,2115.774,"mungjungh",R,28,138,-2.032,-0.152,-0.019,1.966,-36.524,1,0,54.586,-93.671,11.986,0,0,0,1,5,R,"sano jpn",160,99.636,0.323,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06,-37.263,"_Chun",0.095,-16.793,"Kr_Luna",-19.504,-40.981,"오띵__",-12.786,-64.485,"なおｐ--",18.656,-44.671,"CVPileMaki",5.754,-63.536,"SFIDA",37.198,-83.86,"Multeinn",-0.507,-103.958,"NABIMan",-38.492,-83.241,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0
7,1,1,0,0,1,1,0,1,0,0,4,255,255,6,2132.352,"mungjungh",R,10,113,0.349,-2.97,0.288,1.887,-36.607,1,0,0,400,12.095,0.065,-20.426,0,1,5,R,"sano jpn",160,99.636,0.323,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12,-38.308,"_Chun",0.09,-16.962,"Kr_Luna",-19.992,-41.678,"오띵__",-12.783,-64.5,"なおｐ--",19.22,-45.288,"CVPileMaki",5.284,-62.987,"SFIDA",36.832,-82.976,"Multeinn",-0.63,-103.627,"NABIMan",-39.448,-82.365,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0
8,1,1,0,0,2,1,0,1,0,0,4,255,255,7,2148.745,"mungjungh",R,28,136,0.627,0.836,0.197,2.025,-36.516,0,0,42.979,-71.903,5.144,0,0,1,1,5,R,"sano jpn",160,99.636,0.323,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.103,-36.193,"_Chun",0.051,-18.295,"Kr_Luna",-19.468,-42.092,"오띵__",-12.281,-64.207,"なおｐ--",14.789,-39.297,"CVPileMaki",4.656,-62.04,"SFIDA",36.706,-83.072,"Multeinn",-0.691,-102.576,"NABIMan",-38.388,-82.129,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0
9,1,1,0,0,2,2,0,1,0,0,4,255,255,8,2171.27,"mungjungh",R,28,130,-1.591,-0.193,-0.012,1.881,-36.393,1,0,50.69,-80.667,5.57,0,0,0,1,5,R,"sano jpn",160,99.636,0.323,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.043,-37.421,"_Chun",-0.179,-17.141,"Kr_Luna",-20.23,-44.179,"오띵__",-13.363,-65.076,"なおｐ--",19.837,-46.044,"CVPileMaki",5.805,-63.704,"SFIDA",36.532,-83.306,"Multeinn",-0.359,-102.113,"NABIMan",-39.282,-82.037,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0
10,1,1,0,0,3,2,0,1,0,0,4,255,255,9,2190.504,"mungjungh",R,27,134,0.569,-0.308,0.184,1.857,-36.448,2,0,67.141,-113.294,6.494,0,0,1,1,5,R,"sano jpn",160,99.636,0.323,3,59,2191.606,94,63,23,83,128,71,-18.866,19.733,-0.47,-0.063,-0.049,0.201,0,0,0,0.235,-36.507,"_Chun",0.078,-17.118,"Kr_Luna",-20.557,-46.825,"오띵__",-13.365,-65.033,"なおｐ--",19.78,-46.025,"CVPileMaki",6.985,-65,"SFIDA",37.214,-83.351,"Multeinn",-0.573,-103.073,"NABIMan",-40.159,-83.044,2191.718,-0.424,-20.325,2194.518,3,"오띵__",-13.832,-55.979,1,0,0,0,0,0,0,2
11,1,1,0,0,0,0,1,1,0,0,5,255,255,10,2233.91,"mungjungh",R,3,106,0.216,-0.237,0.513,1.866,-36.645,0,0,-444.921,0,0.725,0,0,0,2,2,L,"檸檬の残骸",190,107,0.502,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.141,-37.811,"_Chun",0.082,-17.513,"Kr_Luna",-19.056,-42.988,"오띵__",-9.049,-64.256,"なおｐ--",20.793,-46.747,"CVPileMaki",13.388,-64.019,"SFIDA",37.018,-82.992,"Multeinn",-0.968,-106.538,"NABIMan",-36.648,-84.399,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0
12,1,1,0,0,0,1,1,0,1,0,255,5,255,11,2261.852,"mungjungh",R,27,129,2.802,0.121,0.438,2.007,-36.622,2,0,63.925,-129.907,7.149,0,0,1,2,2,L,"檸檬の残骸",190,107,0.502,2,59,2262.901,251,154,33,227,155,96,1.11,-31.534,-0.5,-0.052,-0.09,0.354,0,0,0,0.177,-36.521,"_Chun",0.49,-16.95,"Kr_Luna",-19.382,-44.724,"오띵__",-6.453,-65.303,"なおｐ--",21.046,-47.206,"CVPileMaki",13.081,-64.249,"SFIDA",39.364,-82.166,"Multeinn",0.367,-104.299,"NABIMan",-38.041,-84.572,2263.868,11.334,-39.704,2266.851,6,"SFIDA",31.937,-77.787,1,0,0,0,0,0,0,2
13,1,1,0,0,0,0,1,1,0,1,2,255,5,12,2297.144,"mungjungh",R,27,132,0.477,1.292,0.18,2.143,-36.496,2,0,52.475,-136.476,5.229,0,0,1,3,1,R,"ゆっち一",190,100,0.38,3,59,2298.221,192,89,26,123,142,87,30.326,45.609,0.96,-0.059,-0.121,0.226,0,0,0,0.149,-36.338,"_Chun",0.07,-17.109,"Kr_Luna",-19.253,-43.692,"오띵__",-13.339,-64.234,"なおｐ--",19.245,-45.077,"CVPileMaki",12.11,-64.81,"SFIDA",42.098,-88.171,"Multeinn",-5.81,-108.276,"NABIMan",-40.434,-85.722,2302.401,-52.512,-63.083,0,0,"",0,0,0,0,0,0,0,0,0,3
14,1,1,0,0,0,1,1,1,0,1,2,255,5,13,2321.004,"mungjungh",R,13,125,-0.996,-2.529,0.213,1.696,-36.559,1,0,-347.917,359.102,13.241,0,0,0,3,1,R,"ゆっち一",190,100,0.38,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.178,-37.63,"_Chun",-0.115,-17.435,"Kr_Luna",-20.432,-43.704,"오띵__",-10.328,-64.866,"なおｐ--",19.06,-43.453,"CVPileMaki",9.998,-64.093,"SFIDA",30.329,-93.259,"Multeinn",-7.905,-105.595,"NABIMan",-43.25,-89.878,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0
15,1,1,0,0,1,1,1,1,0,1,2,255,5,14,2339.003,"mungjungh",R,28,130,-1.471,0.78,0.003,2.055,-36.467,1,0,40.458,-94.31,9.978,0,0,0,3,1,R,"ゆっち一",190,100,0.38,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.122,-37.4,"_Chun",-0.332,-16.998,"Kr_Luna",-20.055,-43.729,"오띵__",-13.318,-65.1,"なおｐ--",19.141,-43.035,"CVPileMaki",9.21,-65.183,"SFIDA",33.372,-95.289,"Multeinn",-8.053,-106.554,"NABIMan",-42.763,-89.305,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0
16,1,1,0,0,2,1,1,1,0,1,2,255,5,15,2357.839,"mungjungh",R,28,134,2.183,0.802,0.179,2.09,-36.463,2,0,47.371,-71.541,5.664,0,0,1,3,1,R,"ゆっち一",190,100,0.38,3,70,2358.91,121,68,30,113,136,129,19.078,32.652,0.34,-0.057,-0.172,0.179,0,0,0,0.25,-36.414,"_Chun",0.109,-17.108,"Kr_Luna",-19.511,-44.37,"오띵__",-13.325,-65.08,"なおｐ--",19.127,-44.536,"CVPileMaki",11.243,-64.532,"SFIDA",34.087,-95.585,"Multeinn",-7.496,-106.966,"NABIMan",-43.851,-89.923,2363.701,-70.333,-111.789,0,0,"",0,0,0,0,0,0,0,0,0,4
17,1,1,3,0,0,0,1,0,0,0,255,255,255,16,2409.04,"mungjungh",R,28,128,-1.012,0.91,0.043,2.087,-36.43,0,0,46.711,-71.72,2.745,0,0,0,4,9,L,"CAT tourniquet",190,95.214,0.357,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.165,-37.177,"_Chun",0.468,-17.072,"Kr_Luna",-20.223,-45.327,"오띵__",-12.003,-65.699,"なおｐ--",22.437,-49.067,"CVPileMaki",13.483,-64.821,"SFIDA",40.806,-92.201,"Multeinn",0.431,-105.144,"NABIMan",-46.215,-91.415,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0
18,1,1,3,0,0,1,1,0,0,0,255,255,255,17,2426.985,"mungjungh",R,27,136,2.174,0.166,0.334,1.933,-36.426,2,0,66.193,-115.922,0.586,0,0,1,4,9,L,"CAT tourniquet",190,95.214,0.357,3,59,2427.91,117,124,33,141,141,96,-25.653,-41.344,0.93,0.021,-0.018,0.404,0,0,0,0.305,-36.455,"_Chun",0.73,-16.914,"Kr_Luna",-20.431,-46.292,"오띵__",-12.214,-65.461,"なおｐ--",22.501,-49.122,"CVPileMaki",13.805,-63.286,"SFIDA",39.003,-86.434,"Multeinn",0.064,-101.244,"NABIMan",-42.413,-86.022,2428.084,1.966,-19.796,2429.918,4,"なおｐ--",20.122,-45.038,0,0,0,0,0,0,0,2
19,1,1,3,0,0,0,2,0,0,0,255,255,255,18,2455.296,"mungjungh",R,27,135,-1.324,-0.519,0.011,1.822,-36.494,0,0,58.607,-100.667,2.383,0,0,0,5,8,R,"あくせる",170.4,107,0.28,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.046,-37.333,"_Chun",-0.068,-17.232,"Kr_Luna",-21.403,-44.704,"오띵__",-12.583,-65.653,"なおｐ--",22.266,-48.556,"CVPileMaki",13.659,-64.816,"SFIDA",40.718,-85.2,"Multeinn",1.871,-104.247,"NABIMan",-40.813,-84.071,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0
