id,inn,half,scoreA,scoreB,ball,strk,out,b1,b2,b3,b1Idx,b2Idx,b3Idx,pCnt,pSec,pName,pHand,pType,spdK,zoneX,zoneY,startX,startY,zDist,call,balk,sH,sV,gyro,plx,plz,bSwing,bIdx,bPos,bZone,bName,bHCm,batLen,batCen,batType,bFps,hSec,rotS,shS,lgS,impMv,batSpd,ev,ldeg,sdeg,hPos,hMoveX,hMoveY,stayCon,hitSpnX,hitSpnY,hitSpnZ,PPosX,PPosY,CName,CPosX,CPosY,1BName,1BPosX,1BPosY,2BName,2BPosX,2BPosY,3BName,3BPosX,3BPosY,SSName,SSPosX,SSPosY,LFName,LFPosX,LFPosY,CFName,CFPosX,CFPosY,RFName,RFPosX,RFPosY,ltSec,lx,lz,cSec,cPos,cPlr,cx,cz,1BSafe,tag,cpSec,sb2Sec,sb3Sec,sbhSec,ass,result
47,3,1,0,1,0,1,1,0,0,0,255,255,255,24,3629.907,"559：広告",R,13,119,-2.266,-1.63,-0.06,1.662,-36.58,4,0,-389.563,313.433,18.719,-0.605,-18.37,1,8,1,R,"HalF_HearteD",175.2,107,0.503,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.442,-38.082,"ゆっち一",-0.367,-16.665,"CAT tourniquet",-22.669,-49.069,"mochi_2929",-12.832,-62.64,"にゃんこ3K",22.8,-51.012,"檸檬の残骸",7.275,-62.343,"sano jpn",28.386,-88.45,"alcohol500",-4.234,-97.218,"あくせる",-35.087,-78.713,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0
48,3,1,0,1,0,2,1,0,0,0,255,255,255,25,3648.166,"559：広告",R,3,109,-1.743,-0.209,0.017,1.758,-36.779,4,0,-379.419,0,-5.616,0,0,1,8,1,R,"HalF_HearteD",175.2,107,0.503,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.666,-37.201,"ゆっち一",-0.466,-16.533,"CAT tourniquet",-22.378,-46.996,"mochi_2929",-13.152,-62.772,"にゃんこ3K",22.048,-52.019,"檸檬の残骸",8.535,-63.454,"sano jpn",30.263,-89.446,"alcohol500",-3.199,-97.429,"あくせる",-35.181,-78.388,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0
49,3,1,0,1,0,0,2,0,0,0,255,255,255,26,3675.942,"559：広告",R,34,137,1.516,0.46,0.116,1.864,-36.49,2,0,98.401,-95.152,5.418,0,0,1,0,6,R,"Apple_Sherbet",179,88.926,0.272,3,59,3676.872,189,129,19,189,151,128,33.966,28.47,0.41,-0.046,-0.043,0.281,0,0,0,-0.136,-37.264,"ゆっち一",0.043,-16.481,"CAT tourniquet",-21.308,-48.564,"mochi_2929",-12.117,-63.541,"にゃんこ3K",22.322,-52.346,"檸檬の残骸",13.344,-61.979,"sano jpn",28.94,-88.876,"alcohol500",-2.059,-98.611,"あくせる",-35.399,-81.96,3683.086,-38.748,-132.292,0,0,"",0,0,0,0,0,0,0,0,0,4
50,3,1,1,1,0,0,2,0,0,0,255,255,255,27,3726.108,"559：広告",R,3,119,-2.06,-1.451,-0.028,1.644,-36.594,2,0,-449.325,219.334,15.524,0,0,1,1,9,R,"TaeGeuk_",177.3,100.885,0.668,3,59,3727.007,160,120,64,125,148,95,-15.994,-34.127,0.91,-0.172,-0.236,0.078,0,0,0,-0.485,-37.156,"ゆっち一",-0.354,-16.379,"CAT tourniquet",-21.02,-49.141,"mochi_2929",-13.167,-62.92,"にゃんこ3K",21.964,-52.15,"檸檬の残骸",12.522,-63.074,"sano jpn",31.775,-89.001,"alcohol500",-2.038,-104.423,"あくせる",-36.172,-78.617,3727.169,0.771,-23.248,3728.853,4,"にゃんこ3K",17.43,-48.588,0,0,0,0,0,0,0,2
51,3,0,1,1,0,0,0,0,0,0,255,255,255,22,3786.574,"Azuner",R,0,137,-1.408,-1.653,-0.131,1.078,-36.286,1,0,0,0,0,0,0,0,7,7,L,"alcohol500",171.7,94.494,0.349,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.089,-37.831,"HalF_HearteD",-0.069,-17.305,"하루（Haru）",-21.166,-46.936,"장덕춘_",-14.496,-64.081,"bdg06213",22.804,-53.798,"Pugeuk",12.029,-63.476,"Apple_Sherbet",38.764,-87.229,"Oort__Cloud",2.242,-109.24,"卯月満開",-35.277,-89.17,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0
52,3,0,1,1,1,0,0,0,0,0,255,255,255,23,3803.311,"Azuner",R,0,140,-2.371,-1.815,-0.221,1.053,-36.302,1,0,0,0,0,-0.571,-17.686,0,7,7,L,"alcohol500",171.7,94.494,0.349,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.194,-37.895,"HalF_HearteD",0.045,-17.238,"하루（Haru）",-20.415,-46.554,"장덕춘_",-14.622,-64.08,"bdg06213",22.845,-53.855,"Pugeuk",12.026,-63.699,"Apple_Sherbet",38.846,-87.155,"Oort__Cloud",2.335,-109.17,"卯月満開",-35.285,-89.182,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0
53,3,0,1,1,2,0,0,0,0,0,255,255,255,24,3824.575,"Azuner",R,10,120,-1.458,-1.384,-0.14,1.204,-36.356,1,0,18.461,310.864,42.629,0,0,0,7,7,L,"alcohol500",171.7,94.494,0.349,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.185,-37.609,"HalF_HearteD",0.055,-16.989,"하루（Haru）",-20.81,-46.395,"장덕춘_",-14.628,-64.059,"bdg06213",22.417,-53.387,"Pugeuk",11.718,-63.664,"Apple_Sherbet",38.848,-87.229,"Oort__Cloud",2.248,-109.147,"卯月満開",-35.291,-89.174,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0
54,3,0,1,1,3,0,0,0,0,0,255,255,255,25,3844.472,"Azuner",R,0,122,-1.283,-0.344,-0.119,1.283,-36.246,0,0,0,0,0,0,0,0,7,7,L,"alcohol500",171.7,94.494,0.349,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.079,-37.777,"HalF_HearteD",0.065,-17.005,"하루（Haru）",-20.736,-47.225,"장덕춘_",-14.527,-64.13,"bdg06213",22.56,-53.727,"Pugeuk",11.613,-63.791,"Apple_Sherbet",38.834,-87.297,"Oort__Cloud",2.269,-109.116,"卯月満開",-35.27,-89.161,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0
55,3,0,1,1,3,1,0,0,0,0,255,255,255,26,3863.075,"Azuner",R,3,122,-0.908,-0.732,0.084,1.209,-36.3,2,0,-500,0,11.878,0,0,1,7,7,L,"alcohol500",171.7,94.494,0.349,3,59,3864.142,135,103,21,175,142,83,10.134,-4.166,-0.44,0,-0.067,0.342,0,0,0,-0.311,-36.856,"HalF_HearteD",0.103,-17.214,"하루（Haru）",-20.197,-47.218,"장덕춘_",-14.536,-64.016,"bdg06213",23.312,-53.619,"Pugeuk",11.766,-63.631,"Apple_Sherbet",39.019,-87.141,"Oort__Cloud",2.284,-109.14,"卯月満開",-35.276,-89.18,0,0,0,3866.586,5,"Pugeuk",4.446,-59.484,0,0,0,0,0,0,0,1
56,3,0,1,1,0,0,1,0,0,0,255,255,255,27,3889.355,"Azuner",R,3,122,2.088,-0.152,0.369,1.309,-36.521,4,0,-494.667,0,14.698,0,0,1,8,0,R,"559：広告",190,107,0.335,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.077,-37.92,"HalF_HearteD",0.154,-16.936,"하루（Haru）",-20.894,-46.201,"장덕춘_",-14.678,-63.751,"bdg06213",23.264,-54.957,"Pugeuk",9.865,-64.344,"Apple_Sherbet",37.508,-82.91,"Oort__Cloud",-2.555,-108.936,"卯月満開",-46.364,-93.285,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0
