id,inn,half,scoreA,scoreB,ball,strk,out,b1,b2,b3,b1Idx,b2Idx,b3Idx,pCnt,pSec,pName,pHand,pType,spdK,zoneX,zoneY,startX,startY,zDist,call,balk,sH,sV,gyro,plx,plz,bSwing,bIdx,bPos,bZone,bName,bHCm,batLen,batCen,batType,bFps,hSec,rotS,shS,lgS,impMv,batSpd,ev,ldeg,sdeg,hPos,hMoveX,hMoveY,stayCon,hitSpnX,hitSpnY,hitSpnZ,PPosX,PPosY,CName,CPosX,CPosY,1BName,1BPosX,1BPosY,2BName,2BPosX,2BPosY,3BName,3BPosX,3BPosY,SSName,SSPosX,SSPosY,LFName,LFPosX,LFPosY,CFName,CFPosX,CFPosY,RFName,RFPosX,RFPosY,ltSec,lx,lz,cSec,cPos,cPlr,cx,cz,1BSafe,tag,cpSec,sb2Sec,sb3Sec,sbhSec,ass,result
1,1,1,0,0,0,0,0,0,0,0,255,255,255,0,1907.648,"인생최패망자",R,26,139,-8.186,0.494,-0.181,1.695,-36.33,2,0,44.413,-200,28.766,0,0,1,0,6,L,"-Alta-",179.7,88,0.5,3,58,1908.482,104,65,13,129,127,78,6.379,-35.801,-0.27,0.054,-0.098,0.142,0,0,0,-0.252,-37.295,"Pring__",-0.07,-16.806,"Megu3568",-20.06,-46.775,"ʚEveɞ",-14.668,-63.946,"HANA_ARASHI",23.767,-47.818,"Yaksok~",13.845,-63.535,"IbikiKai_JP",42.004,-96.248,"Gonyong",0.248,-117.248,"SOM_candy",-39.366,-87.33,1909.626,15.103,-41.751,1910.293,4,"HANA_ARASHI",18.011,-46.458,0,0,0,0,0,0,0,2
2,1,1,0,0,0,0,1,0,0,0,255,255,255,1,1964.494,"인생최패망자",R,26,127,1.603,0.806,0.194,1.85,-36.506,2,0,-39.107,-198.749,21.303,0,0,1,1,1,R,"甲斐野柊太",190,86,0.2,3,34,1965.596,181,114,31,167,147,94,103.513,-76.412,-0.12,0.106,-0.063,0.337,0,0,0,-0.445,-37.146,"Pring__",0.101,-16.904,"Megu3568",-19.283,-45.316,"ʚEveɞ",-13.876,-64.461,"HANA_ARASHI",21.157,-46.746,"Yaksok~",11.785,-64.566,"IbikiKai_JP",41.699,-92.496,"Gonyong",-1.134,-111.703,"SOM_candy",-38.033,-86.934,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,3
3,1,1,0,0,0,1,1,0,0,0,255,255,255,2,1982.846,"인생최패망자",R,27,138,0.794,0.685,0.071,1.795,-36.331,2,0,8.503,-103.664,16.787,0,0,1,1,1,R,"甲斐野柊太",190,86,0.2,3,34,1983.897,162,152,40,234,149,122,29.022,30.385,0.18,0.162,-0.025,0.472,0,0,0,-0.304,-37.182,"Pring__",0.141,-16.897,"Megu3568",-20.891,-46.668,"ʚEveɞ",-14.228,-64.182,"HANA_ARASHI",22.919,-48.536,"Yaksok~",11.116,-64.082,"IbikiKai_JP",35.117,-97.877,"Gonyong",-0.738,-110.783,"SOM_candy",-36.273,-87.072,0,0,0,1983.91,1,"Pring__",0.147,-20.446,0,0,0,0,0,0,0,3
4,1,1,0,0,0,2,1,0,0,0,255,255,255,3,2005.755,"인생최패망자",R,13,89,-3.176,-1.817,-0.199,1.417,-36.43,2,0,-308.973,322.754,8.586,0,0,1,1,1,R,"甲斐野柊太",190,86,0.2,3,34,2007.004,172,164,103,187,154,87,-30,43.4,0.97,-0.128,-0.185,0.313,0,0,0,-0.135,-37.683,"Pring__",-0.294,-17.084,"Megu3568",-20.462,-45.754,"ʚEveɞ",-14.161,-64.09,"HANA_ARASHI",23.409,-48.233,"Yaksok~",11.433,-64.326,"IbikiKai_JP",33.915,-95.076,"Gonyong",-0.76,-113.241,"SOM_candy",-39.141,-87.843,2006.81,-1.07,-21.314,2008.51,2,"Megu3568",-19.999,-41.324,0,0,0,0,0,0,0,2
5,1,1,0,0,0,0,2,0,0,0,255,255,255,4,2080.009,"인생최패망자",R,26,140,-0.166,1.059,-0.002,1.813,-36.326,2,0,-44.305,-156.875,58.236,0,0,1,2,5,R,"Pizzallaris",170.1,89.827,0.347,3,56,2081.085,153,100,0,132,141,82,42.573,45.205,-0.39,-0.024,-0.017,0.354,0,0,0,-0.552,-36.982,"Pring__",0.108,-16.89,"Megu3568",-20.047,-45.809,"ʚEveɞ",-14.162,-64.273,"HANA_ARASHI",23.249,-48.215,"Yaksok~",11.659,-64.235,"IbikiKai_JP",34.867,-90.756,"Gonyong",0.069,-107.508,"SOM_candy",-38.628,-85.451,2085.51,-48.506,-60.027,0,0,"",0,0,0,0,0,0,0,0,0,3
6,1,1,0,0,0,1,2,0,0,0,255,255,255,5,2102.948,"인생최패망자",R,26,136,1.334,0.952,0.098,1.789,-36.374,2,0,85.034,-175.916,28.885,0,0,1,2,5,R,"Pizzallaris",170.1,89.827,0.347,3,56,2104.079,144,77,0,94,134,79,111.644,-64.504,-0.11,-0.047,-0.017,0.29,0,0,0,0.099,-37.309,"Pring__",0.189,-16.837,"Megu3568",-20.305,-45.904,"ʚEveɞ",-15.456,-62.934,"HANA_ARASHI",23.55,-48.709,"Yaksok~",10.724,-64.358,"IbikiKai_JP",37.854,-85.167,"Gonyong",-0.836,-102.054,"SOM_candy",-38.607,-85.372,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,3
7,1,1,0,0,0,2,2,0,0,0,255,255,255,6,2120.668,"인생최패망자",R,14,96,3.508,-2.407,0.142,1.533,-36.451,4,0,340.743,312.348,-0.838,0.379,-18.933,1,2,5,R,"Pizzallaris",170.1,89.827,0.347,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.132,-37.862,"Pring__",0.175,-17.753,"Megu3568",-21.165,-44.501,"ʚEveɞ",-15.902,-63.3,"HANA_ARASHI",23.69,-47.754,"Yaksok~",8.225,-62.983,"IbikiKai_JP",38.083,-84.18,"Gonyong",-0.037,-101.313,"SOM_candy",-39.226,-86.344,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0
8,1,0,0,0,0,0,0,0,0,0,255,255,255,0,2398.487,"白霜らいふ",R,29,138,0.448,0.493,-0.072,1.589,-36.472,0,0,-250,-195.451,83.71,0,0,0,0,5,R,"Yaksok~",173.1,86,0.303,0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.24,-37.667,"甲斐野柊太",0.045,-16.637,"あおいぬ",-18.077,-43.523,"あいくんだよー『아이 군』",-10.393,-62.7,"P0TA0",21.812,-47.417,"Pizzallaris",13.518,-63.98,"-Alta-",37.885,-88.191,"紅さかな",0.24,-112.772,"わかなで",-39.293,-90.772,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0
9,1,0,0,0,0,1,0,0,0,0,255,255,255,1,2413.404,"白霜らいふ",R,14,109,1.992,-0.991,-0.038,1.752,-36.491,4,0,362.862,340.447,44.978,0.689,-17.793,1,0,5,R,"Yaksok~",173.1,86,0.303,0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.208,-37.861,"甲斐野柊太",1.006,-16.331,"あおいぬ",-17.946,-43.518,"あいくんだよー『아이 군』",-11.029,-64.282,"P0TA0",22.34,-47.516,"Pizzallaris",13.506,-63.973,"-Alta-",37.89,-88.183,"紅さかな",0.123,-112.816,"わかなで",-39.602,-87.75,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0
10,1,0,0,0,0,2,0,0,0,0,255,255,255,2,2431.911,"白霜らいふ",R,10,111,1.032,-0.584,0.074,1.459,-36.493,0,0,52.456,400,76.515,0,0,1,0,5,R,"Yaksok~",173.1,86,0.303,0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.028,-37.396,"甲斐野柊太",0.104,-17.725,"あおいぬ",-19.656,-41.252,"あいくんだよー『아이 군』",-11.489,-63.793,"P0TA0",23.031,-48.592,"Pizzallaris",13.516,-63.993,"-Alta-",37.887,-88.191,"紅さかな",0.194,-112.878,"わかなで",-35.73,-83.748,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0
