id,inn,half,scoreA,scoreB,ball,strk,out,b1,b2,b3,b1Idx,b2Idx,b3Idx,pCnt,pSec,pName,pHand,pType,spdK,zoneX,zoneY,startX,startY,zDist,call,balk,sH,sV,gyro,plx,plz,bSwing,bIdx,bPos,bZone,bName,bHCm,batLen,batCen,batType,bFps,hSec,rotS,shS,lgS,impMv,batSpd,ev,ldeg,sdeg,hPos,hMoveX,hMoveY,stayCon,hitSpnX,hitSpnY,hitSpnZ,PPosX,PPosY,CName,CPosX,CPosY,1BName,1BPosX,1BPosY,2BName,2BPosX,2BPosY,3BName,3BPosX,3BPosY,SSName,SSPosX,SSPosY,LFName,LFPosX,LFPosY,CFName,CFPosX,CFPosY,RFName,RFPosX,RFPosY,ltSec,lx,lz,cSec,cPos,cPlr,cx,cz,1BSafe,tag,cpSec,sb2Sec,sb3Sec,sbhSec,ass,result
1,1,1,0,0,0,0,0,0,0,0,255,255,255,0,1798.427,"Chunsik03",R,26,140,1.524,0.505,0.097,1.583,-36.59,1,0,143.982,-200,7.7,0.552,-18.034,0,0,0,R,"HANA_ARASHI",190,86,0.25,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.159,-37.3,"-라후이-",0.231,-17.254,"siesta_aves",-21.058,-43.998,"즉석카레",-14.078,-62.801,"ByeolBam",22.088,-48.91,"muyang_",13.88,-62.608,"Roscosmos",39.137,-81.923,"Penguin_iDOL",-0.04,-107.113,"Dοpi",-44.641,-84.608,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0
2,1,1,0,0,1,0,0,0,0,0,255,255,255,1,1813.658,"Chunsik03",R,26,140,0.692,0.692,0.024,1.63,-36.555,2,0,130.318,-158.887,8.34,0,0,1,0,0,R,"HANA_ARASHI",190,86,0.25,3,55,1814.674,128,44,2,84,81,67,-24.042,46.915,0.12,-0.074,-0.059,0,0,0,0,0.011,-36.89,"-라후이-",0.194,-17.216,"siesta_aves",-22.174,-46.461,"즉석카레",-14.069,-62.745,"ByeolBam",22.035,-48.608,"muyang_",14.152,-62.48,"Roscosmos",38.897,-82.082,"Penguin_iDOL",0.023,-107.17,"Dοpi",-44.695,-84.624,1814.979,-2.489,-20.864,1817.213,2,"siesta_aves",-20.126,-41.126,0,0,0,0,0,0,0,2
3,1,1,0,0,0,0,1,0,0,0,255,255,255,2,2008.158,"Chunsik03",R,26,140,0.789,1.348,0.046,1.705,-36.624,1,0,88.519,-200,2.794,0,0,0,1,4,R,"Megu3568",174.7,86,0.404,0,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.061,-37.325,"-라후이-",0.175,-16.81,"siesta_aves",-22.795,-47.331,"즉석카레",-15.753,-62.923,"ByeolBam",21.368,-47.691,"muyang_",13.321,-63.759,"Roscosmos",38.336,-84.046,"Penguin_iDOL",-0.087,-111.34,"Dοpi",-45.131,-85.261,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0
4,1,1,0,0,1,0,1,0,0,0,255,255,255,3,2021.218,"Chunsik03",R,26,140,0.373,1.193,-0.001,1.68,-36.569,1,0,115.152,-200,4.229,0,0,0,1,4,R,"Megu3568",174.7,86,0.404,0,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.062,-37.367,"-라후이-",0.2,-16.792,"siesta_aves",-22.799,-47.33,"즉석카레",-15.674,-62.792,"ByeolBam",21.367,-47.707,"muyang_",10.58,-64.238,"Roscosmos",38.803,-84.059,"Penguin_iDOL",-0.12,-111.326,"Dοpi",-45.083,-85.217,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0
5,1,1,0,0,2,0,1,0,0,0,255,255,255,4,2036.347,"Chunsik03",R,26,140,-1.458,-0.766,0.075,1.37,-36.627,0,0,129.28,-169.777,13.892,0,0,0,1,4,R,"Megu3568",174.7,86,0.404,0,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.304,-37.41,"-라후이-",-0.095,-16.885,"siesta_aves",-22.698,-47.361,"즉석카레",-15.655,-62.776,"ByeolBam",21.376,-47.711,"muyang_",13.59,-63.462,"Roscosmos",39.092,-84.385,"Penguin_iDOL",-0.148,-111.305,"Dοpi",-45.99,-83.512,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0
6,1,1,0,0,2,1,1,0,0,0,255,255,255,5,2050.527,"Chunsik03",R,14,118,2.391,-0.844,0.09,1.54,-36.51,1,0,364.078,342.706,16.862,0,0,0,1,4,R,"Megu3568",174.7,86,0.404,0,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.193,-37.295,"-라후이-",0.18,-17.011,"siesta_aves",-22.833,-47.547,"즉석카레",-15.599,-62.774,"ByeolBam",21.688,-48.763,"muyang_",10.931,-63.891,"Roscosmos",39.332,-84.255,"Penguin_iDOL",0.063,-111.346,"Dοpi",-45.883,-83.371,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0
7,1,1,0,0,3,1,1,0,0,0,255,255,255,6,2064.742,"Chunsik03",R,26,140,1.236,0.59,0.066,1.581,-36.554,0,0,164.095,-200,11.657,0,0,1,1,4,R,"Megu3568",174.7,86,0.404,0,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.315,-37.426,"-라후이-",0.175,-16.822,"siesta_aves",-22.842,-47.558,"즉석카레",-15.633,-62.425,"ByeolBam",21.102,-47.797,"muyang_",10.934,-64.094,"Roscosmos",38.895,-84.075,"Penguin_iDOL",0.125,-111.391,"Dοpi",-45.941,-83.457,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0
8,1,1,0,0,3,2,1,0,0,0,255,255,255,7,2108.727,"Chunsik03",R,26,140,0.92,0.905,0.064,1.639,-36.545,0,0,69.88,-176.63,-0.145,0,0,1,1,4,R,"Megu3568",174.7,86,0.404,0,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.248,-37.517,"-라후이-",-0.01,-16.874,"siesta_aves",-22.845,-47.413,"즉석카레",-15.951,-62.356,"ByeolBam",21.09,-47.742,"muyang_",14.243,-64.355,"Roscosmos",36.852,-83.12,"Penguin_iDOL",-0.742,-112.235,"Dοpi",-43.742,-84.381,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0
9,1,1,0,0,0,0,2,0,0,0,255,255,255,8,2141.158,"Chunsik03",R,26,101,0.155,-0.677,0.236,1.379,-37.349,2,0,126.247,-200,-0.085,0,0,1,2,8,L,"SOM_candy",179.6,103.048,0.65,3,55,2142.165,141,93,18,158,141,128,102.192,68.105,0.35,-0.065,-0.002,0.263,0,0,0,0.165,-37.014,"-라후이-",-0.142,-16.963,"siesta_aves",-21.749,-48.802,"즉석카레",-14.416,-62.946,"ByeolBam",22.003,-48.291,"muyang_",14.784,-63.402,"Roscosmos",41.81,-86.53,"Penguin_iDOL",1.26,-112.177,"Dοpi",-44.101,-88.062,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,3
10,1,1,0,0,0,1,2,0,0,0,255,255,255,9,2162.364,"Chunsik03",R,14,122,3.443,-2.094,0.26,1.448,-36.573,4,0,176.167,400,14.909,0.693,-19.21,1,2,8,L,"SOM_candy",179.6,103.048,0.65,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.079,-37.358,"-라후이-",0.37,-16.891,"siesta_aves",-20.151,-47.086,"즉석카레",-14.395,-62.906,"ByeolBam",22.028,-47.74,"muyang_",14.678,-63.848,"Roscosmos",42.567,-85.509,"Penguin_iDOL",1.608,-109.997,"Dοpi",-43.747,-90.634,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0
