id,inn,half,scoreA,scoreB,ball,strk,out,b1,b2,b3,b1Idx,b2Idx,b3Idx,pCnt,pSec,pName,pHand,pType,spdK,zoneX,zoneY,startX,startY,zDist,call,balk,sH,sV,gyro,plx,plz,bSwing,bIdx,bPos,bZone,bName,bHCm,batLen,batCen,batType,bFps,hSec,rotS,shS,lgS,impMv,batSpd,ev,ldeg,sdeg,hPos,hMoveX,hMoveY,stayCon,hitSpnX,hitSpnY,hitSpnZ,PPosX,PPosY,CName,CPosX,CPosY,1BName,1BPosX,1BPosY,2BName,2BPosX,2BPosY,3BName,3BPosX,3BPosY,SSName,SSPosX,SSPosY,LFName,LFPosX,LFPosY,CFName,CFPosX,CFPosY,RFName,RFPosX,RFPosY,ltSec,lx,lz,cSec,cPos,cPlr,cx,cz,1BSafe,tag,cpSec,sb2Sec,sb3Sec,sbhSec,ass,result
81,5,1,1,0,0,0,2,0,0,0,255,255,255,1,4615.128,"_Chun",L,10,119,-1.305,-1.072,-0.188,1.603,-36.646,4,0,0,400,0.81,0,0,1,1,8,R,"-라후이-",190,95.263,0.498,0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.068,-37.586,"Kr_Luna",0.093,-17.26,"NABIMan",-22.152,-47.381,"오띵__",-12.682,-65.346,"なおｐ--",20.747,-46.778,"CVPileMaki",13.611,-64.84,"SFIDA",35.239,-89.032,"Multeinn",-2.727,-108.06,"M_lunatic",-40.506,-85.897,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0
82,5,1,1,0,0,1,2,0,0,0,255,255,255,2,4634.094,"_Chun",L,10,116,2.573,-0.704,0.204,1.668,-36.565,2,0,0,400,-7.809,0,0,1,1,8,R,"-라후이-",190,95.263,0.498,2,58,4635.062,184,146,30,230,155,97,-38.858,-43.744,-0.38,0.054,-0.142,0.366,0,0,0,0.188,-36.883,"Kr_Luna",0.112,-17.313,"NABIMan",-23.505,-48.406,"오띵__",-12.655,-65.32,"なおｐ--",20.263,-47.051,"CVPileMaki",13.577,-64.794,"SFIDA",32.327,-89.853,"Multeinn",-3.117,-108.336,"M_lunatic",-40.639,-85.94,4635.264,1.287,-21.26,4636.997,4,"なおｐ--",22.12,-43.071,0,0,0,0,0,0,0,2
83,5,0,1,0,0,0,0,0,0,0,255,255,255,27,4699.171,"Roscosmos",L,26,130,-1.086,1.257,-0.047,1.774,-36.768,2,0,-158.047,-200,-18.608,0,0,1,3,1,L,"Kr_Luna",190,94.779,0.501,2,58,4699.907,180,137,33,195,155,100,39.474,-23.784,-0.02,0.032,-0.034,0.382,0,0,0,0.077,-37.279,"Dοpi",-0.116,-16.461,"siesta_aves",-23.665,-49.688,"_앰프_",-10.786,-65.266,"ByeolBam",23.331,-53.036,"즉석카레",11.915,-64.99,"muyang_",40.628,-89.63,"vovopo 보보포",12.131,-107.994,"-라후이-",-41.871,-95.831,4705.48,38.359,-89.704,4705.78,6,"muyang_",37.548,-88.322,0,0,0,0,0,0,0,1
84,5,0,1,0,0,0,1,0,0,0,255,255,255,28,4735.944,"Roscosmos",L,28,129,0.046,-0.196,0.018,1.533,-36.608,0,0,-39.942,-64.165,-21.329,0,0,0,4,2,L,"NABIMan",190,99,0.55,0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.318,-37.417,"Dοpi",-0.011,-16.872,"siesta_aves",-24.125,-48.698,"_앰프_",-11.504,-65.104,"ByeolBam",22.107,-53.239,"즉석카레",11.238,-65.543,"muyang_",40.167,-90,"vovopo 보보포",11.315,-107.545,"-라후이-",-44.597,-92.929,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0
85,5,0,1,0,0,1,1,0,0,0,255,255,255,29,4753.509,"Roscosmos",L,27,124,-0.246,-0.281,0.009,1.488,-36.561,2,0,-84.211,-130.449,-36.145,0,0,1,4,2,L,"NABIMan",190,99,0.55,3,58,4754.334,213,147,56,199,155,90,13.434,0.411,-0.51,0.131,-0.278,0.505,0,0,0,-0.014,-37.106,"Dοpi",-0.152,-16.854,"siesta_aves",-24.151,-48.686,"_앰프_",-11.543,-65.038,"ByeolBam",22.09,-53.303,"즉석카레",11.223,-65.439,"muyang_",37.974,-90.583,"vovopo 보보포",11.308,-107.643,"-라후이-",-43.131,-92.27,4757.914,7.287,-86.085,4758.897,7,"vovopo 보보포",8.86,-94.009,1,0,0,0,0,0,0,2
86,5,0,1,0,0,0,1,1,0,0,11,255,255,30,4849.16,"Roscosmos",L,28,121,0.039,-0.185,0.009,1.537,-36.746,0,0,-13.649,-53.935,-24.04,0,0,0,5,6,L,"SFIDA",190,86,0.655,0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.783,-38.495,"Dοpi",-0.2,-16.778,"siesta_aves",-19.808,-40.44,"_앰프_",-10.677,-64.417,"ByeolBam",22.665,-52.701,"즉석카레",10.048,-65.053,"muyang_",37.866,-89.852,"vovopo 보보포",9.5,-106.981,"-라후이-",-36.067,-85.951,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0
87,5,0,1,0,0,1,1,1,0,0,11,255,255,31,4867.569,"Roscosmos",L,32,136,-1.111,0.416,-0.02,1.615,-36.743,2,0,-250,-200,-46.496,0,0,1,5,6,L,"SFIDA",190,86,0.655,2,58,4868.499,167,108,48,154,147,92,23.493,3.4,-0.51,0.06,0.006,0.277,0,0,0,-0.156,-37.228,"Dοpi",-0.152,-16.994,"siesta_aves",-19.76,-40.799,"_앰프_",-11.941,-62.462,"ByeolBam",23.078,-52.115,"즉석카레",12.464,-64.774,"muyang_",39.916,-88.214,"vovopo 보보포",9.515,-107.055,"-라후이-",-30.8,-86.74,4872.463,-2.389,-89.303,4873.147,7,"vovopo 보보포",-2.446,-92.932,1,16,0,0,0,0,0,2
88,5,0,1,0,0,0,2,1,0,0,15,255,255,32,4915.204,"Roscosmos",L,13,113,1.768,-0.787,0.008,1.617,-36.72,4,0,373.344,332.587,-33.861,0.625,-17.658,1,6,3,R,"오띵__",164.9,90,0.405,0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.034,-37.746,"Dοpi",0.212,-16.863,"siesta_aves",-19.178,-42.095,"_앰프_",-10.994,-64.323,"ByeolBam",21.616,-50.482,"즉석카레",6.413,-64.497,"muyang_",35.289,-89.428,"vovopo 보보포",-5.682,-100.202,"-라후이-",-39.024,-88.911,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0
89,5,0,1,0,0,1,2,1,0,0,15,255,255,33,4935.567,"Roscosmos",L,32,124,-0.346,0.621,0.05,1.616,-36.768,2,0,-223.866,-200,-23.792,0,0,1,6,3,R,"오띵__",164.9,90,0.405,3,58,4936.415,118,119,48,136,142,122,36.367,-47.046,0.35,0.065,-0.085,0.149,0,0,0,0.147,-37.284,"Dοpi",0.086,-16.9,"siesta_aves",-19.85,-42.313,"_앰프_",-13.771,-63.762,"ByeolBam",22.536,-51.44,"즉석카레",7.905,-65.275,"muyang_",26.305,-87.795,"vovopo 보보포",-7.417,-101.895,"-라후이-",-37.493,-86.871,4941.447,73.021,-96.16,0,0,"",0,0,0,0,0,0,0,0,0,4
90,5,0,1,2,0,0,2,0,0,0,255,255,255,34,4986.93,"Roscosmos",L,27,135,-0.613,-0.548,-0.014,1.476,-36.696,0,0,-131.603,-135.713,-37.93,0,0,0,7,8,L,"M_lunatic",160,107,0.444,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.284,-37.698,"Dοpi",-0.059,-16.813,"siesta_aves",-21.163,-47.375,"_앰프_",-11.492,-63.48,"ByeolBam",21.623,-49.69,"즉석카레",11.925,-64.031,"muyang_",37.585,-84.887,"vovopo 보보포",6.166,-104.469,"-라후이-",-36.261,-90.083,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0
