id,inn,half,scoreA,scoreB,ball,strk,out,b1,b2,b3,b1Idx,b2Idx,b3Idx,pCnt,pSec,pName,pHand,pType,spdK,zoneX,zoneY,startX,startY,zDist,call,balk,sH,sV,gyro,plx,plz,bSwing,bIdx,bPos,bZone,bName,bHCm,batLen,batCen,batType,bFps,hSec,rotS,shS,lgS,impMv,batSpd,ev,ldeg,sdeg,hPos,hMoveX,hMoveY,stayCon,hitSpnX,hitSpnY,hitSpnZ,PPosX,PPosY,CName,CPosX,CPosY,1BName,1BPosX,1BPosY,2BName,2BPosX,2BPosY,3BName,3BPosX,3BPosY,SSName,SSPosX,SSPosY,LFName,LFPosX,LFPosY,CFName,CFPosX,CFPosY,RFName,RFPosX,RFPosY,ltSec,lx,lz,cSec,cPos,cPlr,cx,cz,1BSafe,tag,cpSec,sb2Sec,sb3Sec,sbhSec,ass,result
1,1,1,0,0,0,0,0,0,0,0,255,255,255,0,1460.573,"mochi_2929",R,0,131,1.811,0.552,0.412,1.218,-36.612,1,0,0,0,0,0,0,0,0,5,R,"coder_",164.9,94.897,0.404,0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.086,-37.705,"ゆっち一",0.005,-16.544,"CAT tourniquet",-21.948,-48.413,"559：広告",-11.912,-63.805,"にゃんこ3K",22.372,-52.361,"檸檬の残骸",13.732,-61.964,"sano jpn",34.51,-89.279,"alcohol500",-3.603,-103.106,"あくせる",-33.867,-83.076,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0
2,1,1,0,0,1,0,0,0,0,0,255,255,255,1,1478.374,"mochi_2929",R,3,105,1.94,-1.299,0.515,1.053,-37.037,1,0,-390.518,0,-0.845,0,0,0,0,5,R,"coder_",164.9,94.897,0.404,0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.239,-37.505,"ゆっち一",-0.166,-16.885,"CAT tourniquet",-22.063,-48.351,"559：広告",-10.73,-63.937,"にゃんこ3K",22.497,-51.998,"檸檬の残骸",13.99,-63.331,"sano jpn",34.29,-89.346,"alcohol500",-4.085,-101.629,"あくせる",-35.424,-83.183,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0
3,1,1,0,0,2,0,0,0,0,0,255,255,255,2,1495.193,"mochi_2929",R,3,116,-1.708,-0.528,0.236,1.061,-36.389,2,0,-405.395,0,-0.718,0,0,1,0,5,R,"coder_",164.9,94.897,0.404,3,58,1496.302,179,120,39,190,153,90,-30,45.527,0.95,-0.083,-0.157,0.462,0,0,0,-0.279,-37.419,"ゆっち一",-0.13,-16.95,"CAT tourniquet",-22.112,-48.388,"559：広告",-11.264,-63.729,"にゃんこ3K",22.337,-52.04,"檸檬の残骸",14.232,-63.628,"sano jpn",34.289,-89.341,"alcohol500",-3.186,-102.457,"あくせる",-33.205,-82.555,1496.546,-1.484,-21.352,1498.58,2,"CAT tourniquet",-24.861,-44.178,0,0,0,0,0,0,0,2
4,1,1,0,0,3,1,0,0,0,0,255,255,255,4,1549.041,"mochi_2929",R,0,113,0.902,0.301,0.259,1.421,-36.671,2,0,0,0,0,0,0,1,0,5,R,"coder_",164.9,94.897,0.404,3,58,1550.163,171,91,47,112,143,124,8.944,14.216,0.3,-0.061,-0.123,0.279,0,0,0,-0.103,-37.258,"ゆっち一",0.064,-16.862,"CAT tourniquet",-23.022,-48.774,"559：広告",-11.614,-64.015,"にゃんこ3K",22.594,-52.327,"檸檬の残骸",15.873,-62.055,"sano jpn",32.438,-89.282,"alcohol500",-3.256,-100.277,"あくせる",-34.498,-80.346,1553.113,-28.769,-92.636,1557.446,8,"あくせる",-28.79,-106.608,1,0,0,0,0,0,0,2
5,1,1,0,0,0,0,0,0,1,0,255,5,255,5,1590.189,"mochi_2929",R,0,118,3.986,-0.712,0.586,0.991,-36.873,2,0,0,0,0,0,0,1,1,9,L,"encounter v",190,100,0.447,3,59,1591.383,194,158,33,244,155,109,22.031,-43.44,0.91,0.069,-0.161,0.417,0,0,0,0.094,-37.684,"ゆっち一",0.146,-16.864,"CAT tourniquet",-21.472,-48.981,"559：広告",-4.818,-62.544,"にゃんこ3K",21.209,-46.475,"檸檬の残骸",14.121,-60.555,"sano jpn",41.2,-86.049,"alcohol500",7.446,-106.865,"あくせる",-28.937,-91.146,1596.08,71.419,-84.12,0,0,"",0,0,0,0,0,0,0,0,0,3
6,1,1,0,0,0,1,0,0,1,0,255,5,255,6,1615.743,"mochi_2929",R,0,122,-0.257,-0.279,0.404,0.967,-36.604,2,0,0,0,-4.609,0,0,1,1,9,L,"encounter v",190,100,0.447,3,55,1616.886,149,126,13,232,143,93,-11.005,-43.741,0.95,0.109,-0.144,0.447,0,0,0,0.204,-37.916,"ゆっち一",0.017,-16.679,"CAT tourniquet",-21.297,-49.108,"559：広告",-5.438,-63.277,"にゃんこ3K",21.015,-45.217,"檸檬の残骸",17.497,-61.002,"sano jpn",42.166,-86.317,"alcohol500",7.574,-105.333,"あくせる",-30.427,-93.657,1617.196,3.624,-22.59,1618.63,4,"にゃんこ3K",20.653,-40.085,0,0,0,0,0,0,0,2
7,1,1,0,0,0,2,0,0,1,0,255,5,255,7,1634.595,"mochi_2929",R,17,124,0.132,-0.363,0.316,1.059,-36.503,2,0,0,-90.231,-12.068,0,0,1,1,9,L,"encounter v",190,100,0.447,3,55,1635.725,163,176,26,255,150,104,26.739,-44.162,0.92,0.088,-0.172,0.537,0,0,0,-0.062,-37.791,"ゆっち一",0.47,-16.794,"CAT tourniquet",-21.62,-49.063,"559：広告",-3.024,-61.16,"にゃんこ3K",21.297,-45.1,"檸檬の残骸",14.608,-58.065,"sano jpn",39.106,-77.917,"alcohol500",6.881,-104.308,"あくせる",-28.861,-91.711,1639.03,50.404,-66.961,0,0,"",0,0,0,0,0,0,0,0,0,3
8,1,1,0,0,0,2,0,0,1,0,255,5,255,8,1659.113,"mochi_2929",R,9,111,1.22,0.508,0.247,1.156,-36.249,2,0,390.434,-312.348,-20.731,0,0,1,1,9,L,"encounter v",190,100,0.447,3,55,1660.271,174,149,32,208,155,88,45.592,-29.635,0.97,0.016,-0.141,0.546,0,0,0,0.045,-37.673,"ゆっち一",0.466,-16.812,"CAT tourniquet",-22.254,-48.409,"559：広告",-2.91,-62.058,"にゃんこ3K",21.114,-44.778,"檸檬の残骸",17.977,-60.101,"sano jpn",41.104,-82.458,"alcohol500",9.723,-103.227,"あくせる",-26.993,-94.632,1665.496,39.068,-71.868,1665.68,6,"sano jpn",38.28,-70.859,0,0,0,0,0,0,0,1
9,1,1,0,0,0,0,1,0,1,0,255,5,255,9,1695.238,"mochi_2929",R,32,140,0.861,0.26,0.274,1.186,-36.414,0,0,165.397,-18.1,0.552,0,0,0,2,1,L,"눈꽃",190,94.886,0.496,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.242,-37.922,"ゆっち一",-0.054,-16.758,"CAT tourniquet",-21.667,-48.962,"559：広告",-3.293,-61.482,"にゃんこ3K",20.908,-43.636,"檸檬の残骸",18.578,-59.998,"sano jpn",41.227,-83.879,"alcohol500",4.142,-102.592,"あくせる",-29.2,-88.383,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0
10,1,1,0,0,0,1,1,0,1,0,255,5,255,10,1711.523,"mochi_2929",R,34,138,-2.102,0.291,-0.024,1.426,-36.257,2,0,78.304,-0.72,0.287,0,0,1,2,1,L,"눈꽃",190,94.886,0.496,3,59,1712.504,211,104,20,125,144,90,-37.576,50.706,-0.48,0.058,-0.032,0.105,0,0,0,-0.022,-37.434,"ゆっち一",-0.171,-16.838,"CAT tourniquet",-21.708,-49.013,"559：広告",-4.275,-61.645,"にゃんこ3K",21.111,-44.943,"檸檬の残骸",18.041,-59.886,"sano jpn",40.753,-84.122,"alcohol500",4.265,-102.766,"あくせる",-29.27,-88.392,1712.663,-2.011,-20.704,0,0,"",0,0,0,0,0,0,0,0,0,3
