id,inn,half,scoreA,scoreB,ball,strk,out,b1,b2,b3,b1Idx,b2Idx,b3Idx,pCnt,pSec,pName,pHand,pType,pPow,spdK,zoneX,zoneY,startX,startY,targetX,targetY,zDist,pitchAngle,call,balk,sH,sV,gyro,plx,plz,bSwing,bIdx,bPos,bZone,bName,bHCm,batLen,batCen,batType,bFps,hSec,rotS,rotL,shS,lgS,prepS,batSpd,ev,ldeg,sdeg,hPos,hMoveX,hMoveY,buntGrip,handDist,PPosX,PPosY,PThrSpd,CName,CPosX,CPosY,CThrSpd,1BName,1BPosX,1BPosY,1BThrSpd,2BName,2BPosX,2BPosY,2BThrSpd,3BName,3BPosX,3BPosY,3BThrSpd,SSName,SSPosX,SSPosY,SSThrSpd,LFName,LFPosX,LFPosY,LFThrSpd,CFName,CFPosX,CFPosY,CFThrSpd,RFName,RFPosX,RFPosY,RFThrSpd,ltSec,lx,lz,cSec,cPos,cPlr,cx,cz,1BSafe,tag,cpSec,sb2Sec,sb3Sec,sbhSec,ass,result
1,1,1,0,0,0,0,0,0,0,0,255,255,255,0,1953.403,"とりらむ",R,3,83,109,-0.488,0.174,0.42,1.407,0.637,1.719,-36.487,41.291,0,0,-471.392,0,-20.728,0,0,0,0,5,R,"coder_",164.1,99.567,0.3,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.374,-37.412,0,"Pring__",-0.017,-17.026,0,"Megu3568",-12.378,-36.805,0,"ʚEveɞ",-11.979,-59.543,0,"인생최패망자",15.197,-44.269,0,"Yaksok~",8.912,-62.229,0,"IbikiKai_JP",36.587,-94.391,0,"Gonyong",-9.995,-112.749,0,"SOM_candy",-36.602,-86.586,0,0,0,0,0,0,"",0,0,0,0,1953.317,,,,0,0
2,1,1,0,0,0,1,0,0,0,0,255,255,255,1,1974.928,"とりらむ",R,0,79,130,2.501,1.782,0.367,1.693,1.078,2.566,-36.676,54.936,2,0,0,0,0,0,0,1,0,5,R,"coder_",164.1,80,0.3,3,55,1975.971,165,147,142,98,28,145,82,99.897,-21.214,-0.77,0.021,0.054,0,0.279,0.043,-37.139,0,"Pring__",0.022,-17.087,0,"Megu3568",-16.971,-43.362,0,"ʚEveɞ",-12.241,-60.938,0,"인생최패망자",18.04,-48.044,0,"Yaksok~",8.714,-61.761,0,"IbikiKai_JP",36.713,-94.537,0,"Gonyong",-10.317,-114.126,0,"SOM_candy",-39.067,-85.873,0,1980.484,-5.467,-2.394,0,0,"",0,0,0,0,,,,,256,3
3,1,1,0,0,0,2,0,0,0,0,255,255,255,2,2003.312,"とりらむ",R,3,90,115,-2.428,-0.946,0.228,1.431,-0.343,1.096,-36.429,30.941,4,0,-426.041,0,-12.554,0,0,1,0,5,R,"coder_",164.1,80,0.3,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.017,-37.082,0,"Pring__",-0.304,-17.071,0,"Megu3568",-19.003,-41.966,0,"ʚEveɞ",-15.969,-62.924,0,"인생최패망자",15.525,-45.349,0,"Yaksok~",8.796,-62.279,0,"IbikiKai_JP",35.514,-92.73,0,"Gonyong",-11.048,-109.744,0,"SOM_candy",-37.761,-86.178,0,0,0,0,0,0,"",0,0,0,0,2003.251,,,,0,0
4,1,1,0,0,0,0,1,0,0,0,255,255,255,3,2030.678,"とりらむ",R,0,89,140,0.176,-0.064,0.256,1.59,0.069,1.568,-36.52,38.392,2,0,0,0,0,0,0,1,1,4,R,"Slaris",190,86.36,0.452,3,51,2031.563,255,85,229,96,34,145,130,25.605,-34.021,0.31,0.066,-0.035,0,0.28,0.307,-36.839,0,"Pring__",0.027,-17.035,0,"Megu3568",-19.423,-45.46,0,"ʚEveɞ",-13.618,-64.561,0,"인생최패망자",19.464,-55.543,0,"Yaksok~",9.981,-65.743,0,"IbikiKai_JP",36.218,-112.211,0,"Gonyong",-0.899,-123.321,0,"SOM_candy",-50.81,-96.531,0,2034.934,55.014,-124.12,0,0,"",0,0,0,0,,2041.636,2046.828,,256,4
5,1,1,1,0,0,0,1,0,0,0,255,255,255,4,2074.851,"とりらむ",R,0,95,140,0.861,0.224,-0.127,1.22,0.379,1.765,-36.305,3.097,0,0,0,0,0,0.342,-17.522,0,2,8,L,"Sabo_10",184.8,90,0.552,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.072,-37.151,0,"Pring__",0.025,-17.124,0,"Megu3568",-19.436,-45.2,0,"ʚEveɞ",-7.566,-66.504,0,"인생최패망자",24.509,-51.349,0,"Yaksok~",14.283,-63.638,0,"IbikiKai_JP",58.092,-93.949,0,"Gonyong",17.098,-124.894,0,"SOM_candy",-35.157,-104.131,0,0,0,0,0,0,"",0,0,0,0,2076.084,,,,0,0
6,1,1,1,0,0,1,1,0,0,0,255,255,255,5,2091.932,"とりらむ",R,0,84,137,-0.402,-0.121,0.173,1.545,-0.18,1.537,-36.554,44.247,0,0,0,0,0,0,0,0,2,8,L,"Sabo_10",184.8,90,0.552,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.226,-37.991,0,"Pring__",-0.032,-16.814,0,"Megu3568",-19.16,-45.479,0,"ʚEveɞ",-10.467,-65.971,0,"인생최패망자",23.77,-51.063,0,"Yaksok~",14.285,-63.641,0,"IbikiKai_JP",58.096,-94.052,0,"Gonyong",14.511,-124.565,0,"SOM_candy",-35,-103.496,0,0,0,0,0,0,"",0,0,0,0,2091.817,,,,0,0
7,1,1,1,0,0,2,1,0,0,0,255,255,255,6,2164.82,"とりらむ",R,0,84,137,0.921,-0.914,0.388,1.593,0.39,1.045,-36.516,46.293,2,0,0,0,0,0,0,1,2,8,L,"Sabo_10",184.8,90,0.552,3,89,2165.775,206,59,127,105,49,145,126,25.235,-33.344,0.37,0.089,-0.137,0,0.557,-0.029,-36.942,0,"Pring__",0.463,-17.198,0,"Megu3568",-19.32,-47.109,0,"ʚEveɞ",-12.948,-64.932,0,"인생최패망자",24.228,-51.092,0,"Yaksok~",14.261,-63.652,0,"IbikiKai_JP",58.115,-94.051,0,"Gonyong",7.39,-126.071,0,"SOM_candy",-38.197,-102.507,0,2169.967,78.578,-98.808,0,0,"",0,0,0,0,,2175.484,2180.38,,256,4
8,1,1,2,0,0,0,1,0,0,0,255,255,255,7,2210.646,"とりらむ",R,3,82,109,-0.754,0.763,0.261,1.632,0.381,2.107,-36.563,45.49,0,0,-448.95,0,-11.722,0,0,0,3,9,L,"encounter v",190,87.209,0.497,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.073,-36.998,0,"Pring__",-0.134,-17,0,"Megu3568",-19.134,-45.693,0,"ʚEveɞ",-13.03,-65.046,0,"인생최패망자",23.479,-50.72,0,"Yaksok~",14.249,-63.945,0,"IbikiKai_JP",58.632,-96.084,0,"Gonyong",2.205,-119.832,0,"SOM_candy",-40.287,-93.819,0,0,0,0,0,0,"",0,0,0,0,2210.617,,,,0,0
9,1,1,2,0,0,1,1,0,0,0,255,255,255,8,2227.849,"とりらむ",R,0,96,140,-0.376,-0.357,-0.097,1.267,-0.161,1.399,-36.247,11.071,2,0,0,0,0,0,0,1,3,9,L,"encounter v",190,87.209,0.497,3,50,2228.86,255,46,123,101,62,145,118,92.34,87.359,0.74,0.026,-0.162,0,0.429,0.002,-36.808,0,"Pring__",-0.086,-17.155,0,"Megu3568",-19.025,-45.694,0,"ʚEveɞ",-13.052,-64.956,0,"인생최패망자",23.964,-50.525,0,"Yaksok~",14.275,-63.961,0,"IbikiKai_JP",58.843,-96.044,0,"Gonyong",-2.275,-114.847,0,"SOM_candy",-43.175,-91.982,0,0,0,0,0,0,"",0,0,0,0,,,,,256,3
10,1,1,2,0,0,2,1,0,0,0,255,255,255,9,2250.519,"とりらむ",R,0,74,127,4.604,3.188,0.38,1.844,1.993,3.617,-36.848,69.544,1,0,0,0,0,0,0,0,3,9,L,"encounter v",190,87.209,0.497,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.035,-36.999,0,"Pring__",0.737,-17.257,0,"Megu3568",-19.192,-45.845,0,"ʚEveɞ",-12.713,-65.212,0,"인생최패망자",24.181,-50.505,0,"Yaksok~",14.163,-63.824,0,"IbikiKai_JP",59.649,-92.221,0,"Gonyong",-3.323,-113.247,0,"SOM_candy",-41.795,-91.701,0,0,0,0,0,0,"",0,0,0,0,2250.384,,,,0,0
