id,inn,half,scoreA,scoreB,ball,strk,out,b1,b2,b3,b1Idx,b2Idx,b3Idx,pCnt,pSec,pName,pHand,pType,spdK,zoneX,zoneY,startX,startY,zDist,call,balk,sH,sV,gyro,plx,plz,bSwing,bIdx,bPos,bZone,bName,bHCm,batLen,batCen,batType,bFps,hSec,rotS,shS,lgS,impMv,batSpd,ev,ldeg,sdeg,hPos,hMoveX,hMoveY,stayCon,hitSpnX,hitSpnY,hitSpnZ,PPosX,PPosY,CName,CPosX,CPosY,1BName,1BPosX,1BPosY,2BName,2BPosX,2BPosY,3BName,3BPosX,3BPosY,SSName,SSPosX,SSPosY,LFName,LFPosX,LFPosY,CFName,CFPosX,CFPosY,RFName,RFPosX,RFPosY,ltSec,lx,lz,cSec,cPos,cPlr,cx,cz,1BSafe,tag,cpSec,sb2Sec,sb3Sec,sbhSec,ass,result
1,1,1,0,0,0,0,0,0,0,0,255,255,255,0,1761.545,"-Alta-",L,26,140,-0.009,0.498,-0.04,1.831,-36.342,0,0,-110.794,-155.296,-2.729,0,0,0,0,6,L,"M_lunatic",160,107,0.444,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.163,-37,"白霜らいふ",0.012,-16.514,"P0TA0",-22.074,-46.648,"あいくんだよー『아이 군』",-8.974,-64.648,"あおいぬ",18.44,-44.76,"shimenawa",15.543,-62.163,"Kenomo",37.465,-91.981,"紅さかな",-0.25,-110.414,"Pizzallaris",-38.81,-90.28,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0
2,1,1,0,0,0,1,0,0,0,0,255,255,255,1,1776.997,"-Alta-",L,27,130,-3.126,3.345,-0.219,2.049,-36.782,2,0,-121.981,-142.841,0.001,0,0,0,0,6,L,"M_lunatic",160,107,0.444,2,59,1778.036,1,0,0,0,0,42,17.409,36.786,-0.14,-0.005,0.001,0,0,0,0,0.74,-36.702,"白霜らいふ",-0.005,-16.57,"P0TA0",-21.991,-46.636,"あいくんだよー『아이 군』",-9.028,-64.611,"あおいぬ",18.54,-44.53,"shimenawa",15.393,-62.253,"Kenomo",37.484,-92.098,"紅さかな",-0.317,-110.389,"Pizzallaris",-38.687,-90.124,1779.933,-11.162,-34.406,1781.783,2,"P0TA0",-16.428,-41.225,0,1,0,0,0,0,0,2
3,1,1,0,0,0,0,1,0,0,0,255,255,255,2,1813.6,"-Alta-",L,26,140,2.263,-0.481,0.262,1.59,-36.283,2,0,-141.093,-164.186,-5.374,0,0,1,1,4,R,"なおｐ--",190,90.37,0.412,3,65,1814.668,133,79,20,109,138,86,15.353,-27.477,-0.51,-0.057,-0.107,0.263,0,0,0,0.57,-37.251,"白霜らいふ",0.191,-16.672,"P0TA0",-22.418,-47.258,"あいくんだよー『아이 군』",-13.845,-62.985,"あおいぬ",17.049,-44.323,"shimenawa",13.503,-63.845,"Kenomo",39.062,-91.126,"紅さかな",-0.779,-119.744,"Pizzallaris",-38.734,-87.897,1817.633,27.802,-66.762,1818.85,6,"Kenomo",33.909,-76.899,1,0,0,0,0,0,0,2
4,1,1,0,0,0,0,1,1,0,0,4,255,255,3,1849.307,"-Alta-",L,3,125,1.856,-0.617,0.019,1.668,-36.3,1,0,430.181,204.585,2.105,0,0,0,2,1,L,"_Chun",190,95.123,0.455,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.284,-36.816,"白霜らいふ",0.124,-16.442,"P0TA0",-17.782,-39.949,"あいくんだよー『아이 군』",-9.952,-62.105,"あおいぬ",17.731,-42.852,"shimenawa",12.985,-62.919,"Kenomo",37.458,-91.054,"紅さかな",-1.423,-116.194,"Pizzallaris",-38.319,-87.768,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0
5,1,1,0,0,1,0,1,1,0,0,4,255,255,4,1864.416,"-Alta-",L,26,140,-0.107,0.209,0.154,1.539,-36.138,2,0,-117.922,-183.471,-4.517,0,0,1,2,1,L,"_Chun",190,95.123,0.455,3,59,1865.338,136,94,29,146,142,89,97.703,68.892,-0.45,0.086,-0.138,0.205,0,0,0,0.308,-36.737,"白霜らいふ",0.052,-16.412,"P0TA0",-18.547,-39.362,"あいくんだよー『아이 군』",-8.024,-63.229,"あおいぬ",17.519,-42.786,"shimenawa",15.446,-63.584,"Kenomo",36.797,-91.839,"紅さかな",-0.755,-116.83,"Pizzallaris",-38.324,-87.772,1871.75,31.582,-11.723,0,0,"",0,0,0,0,0,0,0,0,0,3
6,1,1,0,0,1,1,1,1,0,0,4,255,255,5,1889.804,"-Alta-",L,26,140,-0.098,0.21,0.188,1.561,-36.122,2,0,-140.935,-200,-6.116,0,0,1,2,1,L,"_Chun",190,95.123,0.455,3,85,1890.72,146,106,24,192,143,88,63.331,45.553,-0.51,0.147,-0.118,0.299,0,0,0,0.763,-36.674,"白霜らいふ",0.043,-16.503,"P0TA0",-18.677,-39.455,"あいくんだよー『아이 군』",-6.837,-64.002,"あおいぬ",17.222,-42.949,"shimenawa",16.364,-62.523,"Kenomo",36.314,-91.925,"紅さかな",-0.104,-118.331,"Pizzallaris",-37.765,-89.565,1896.466,-40.274,-57.609,1898.1,8,"Pizzallaris",-45.403,-62.383,0,0,0,0,0,0,0,2
7,1,1,0,0,1,2,1,1,0,0,4,255,255,6,1918.726,"-Alta-",L,10,128,0.934,-1.583,0.092,1.369,-36.169,2,0,0,400,-6.228,0,0,1,2,1,L,"_Chun",190,95.123,0.455,3,86,1919.643,126,112,29,136,142,121,92.772,-87.13,0.28,0.211,-0.172,0.342,0,0,0,0.486,-36.639,"白霜らいふ",0.177,-16.597,"P0TA0",-18.44,-39.674,"あいくんだよー『아이 군』",-10.275,-64.074,"あおいぬ",17.667,-43.805,"shimenawa",16.335,-61.258,"Kenomo",34.75,-92.197,"紅さかな",1.917,-117.261,"Pizzallaris",-38.043,-83.763,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,3
8,1,1,0,0,1,2,1,1,0,0,4,255,255,7,1962.307,"-Alta-",L,3,128,2.271,-0.047,0.097,1.722,-36.224,4,0,401.204,136.696,-1.231,0,0,1,2,1,L,"_Chun",190,95.123,0.455,0,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.232,-36.777,"白霜らいふ",0.191,-16.349,"P0TA0",-18.062,-39.459,"あいくんだよー『아이 군』",-7.958,-62.679,"あおいぬ",17.261,-42.979,"shimenawa",14.534,-61.747,"Kenomo",35.768,-94.222,"紅さかな",-0.397,-117.469,"Pizzallaris",-38.211,-84.014,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0
9,1,1,0,0,0,0,2,1,0,0,4,255,255,8,1991.69,"-Alta-",L,27,140,-1.331,0.794,-0.026,1.736,-36.183,2,0,-62.073,-144.809,-2.88,0,0,1,3,0,L,"Kr_Luna",190,96.779,0.501,2,59,1992.505,155,95,36,108,143,92,113.344,65.72,-0.1,-0.007,-0.036,0.253,0,0,0,0.574,-36.817,"白霜らいふ",0.004,-16.58,"P0TA0",-18.66,-39.494,"あいくんだよー『아이 군』",-11.289,-63.735,"あおいぬ",19.051,-45.069,"shimenawa",14.586,-63.603,"Kenomo",39.569,-93.47,"紅さかな",1.132,-120.619,"Pizzallaris",-40.279,-88.072,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,3
10,1,1,0,0,0,1,2,1,0,0,4,255,255,9,2011.595,"-Alta-",L,4,135,2.961,-0.218,0.141,1.719,-36.206,1,0,172.756,0,-0.542,0,0,0,3,0,L,"Kr_Luna",190,96.779,0.501,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.323,-37.006,"白霜らいふ",0.243,-16.518,"P0TA0",-17.995,-39.72,"あいくんだよー『아이 군』",-7.618,-63.123,"あおいぬ",17.831,-42.971,"shimenawa",12.523,-63.066,"Kenomo",39.523,-93.603,"紅さかな",1.009,-117.619,"Pizzallaris",-40.31,-88.026,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0
